Origin,Destination,All,Night,Day,Evening
100,10,3,0,3,0
100,11,7,0,6,0
100,12,6,0,4,0
100,13,65,11,43,1
100,14,4,0,4,0
100,15,3,0,0,0
100,16,4,0,3,1
100,17,0,0,0,0
100,18,1,0,0,0
100,19,2,0,0,0
100,20,9,0,8,0
100,21,5,0,5,0
100,22,63,1,51,4
100,23,3,0,2,0
100,24,4,1,2,0
100,25,34,0,25,1
100,26,9,0,5,0
100,27,13,0,14,0
100,28,1,0,1,0
100,29,1,0,1,0
100,30,16,1,13,0
100,31,15,1,12,0
100,32,4,1,3,0
100,33,3,0,2,0
100,34,2,0,2,0
100,35,6,0,3,1
100,36,6,0,6,0
100,37,15,2,11,0
100,38,5,0,5,0
100,39,2,0,1,0
100,40,2,0,2,0
100,41,2,0,2,0
100,42,10,0,8,0
100,43,3,1,1,0
100,44,3,0,2,0
100,45,7,0,6,0
100,46,9,0,7,0
100,47,7,0,6,0
100,48,35,4,18,0
100,49,19,0,15,0
100,50,9,1,8,0
100,51,3,0,1,0
100,52,8,0,8,0
100,53,2,0,1,0
100,54,0,0,0,0
100,55,0,0,0,0
100,56,0,0,0,0
100,57,15,0,12,0
100,58,3,0,2,0
100,59,1,0,1,0
100,60,0,0,0,0
100,61,5,1,3,0
100,62,0,0,0,0
100,63,0,0,0,0
100,64,0,0,0,0
100,65,13,0,11,0
100,66,3,0,1,0
100,67,0,0,0,0
100,68,3,0,2,0
100,69,4,0,3,0
100,70,2,0,2,0
100,71,0,0,0,0
100,72,3,0,3,0
100,73,0,0,0,1
100,74,4,0,2,1
100,75,9,1,6,1
100,76,3,2,1,0
100,77,13,0,13,0
100,78,19,1,17,0
100,79,11,1,5,0
100,80,4,0,4,0
100,81,10,0,8,0
100,82,17,0,13,0
100,83,3,0,2,0
100,84,7,0,3,0
100,85,2,0,2,0
100,86,4,1,1,0
100,87,1,0,1,0
100,88,3,0,3,0
100,89,5,0,3,0
100,90,11,2,7,0
100,91,2,1,1,0
100,92,4,0,3,0
100,93,3,0,2,0
100,94,13,0,10,0
100,95,35,1,29,0
100,96,36,2,25,3
100,97,145,0,115,1
100,98,80,3,59,3
100,99,107,3,79,1
100,100,284,9,232,28
100,101,173,6,132,6
100,102,14,0,7,0
100,103,5,0,4,0
100,104,3,0,2,0
100,105,11,0,8,0
100,106,1,0,1,0
100,107,1,0,1,0
100,108,7,0,3,0
100,109,7,0,7,0
100,110,0,0,0,0
100,111,5,0,5,0
100,112,1,0,1,0
100,113,2,0,2,0
100,114,3,0,2,0
100,115,2,0,1,0
100,116,4,0,2,0
100,117,38,1,30,1
100,118,0,0,0,0
100,119,1,1,0,0
100,120,0,0,0,0
100,121,3,1,3,0
100,122,4,0,4,0
100,123,2,0,2,0
100,124,14,1,10,0
100,125,5,0,5,0
100,126,4,0,4,1
100,127,3,0,1,0
100,128,7,1,5,0
100,129,5,1,0,0
100,130,3,0,3,0
100,131,7,1,4,0
100,132,1,0,2,0
100,133,55,4,41,1
100,134,31,0,23,1
100,135,23,1,20,1
100,136,129,4,93,10
100,137,174,2,154,3
100,138,13,0,8,0
100,139,192,3,188,2
100,140,144,15,113,1
100,141,64,4,41,1
100,142,1,0,0,0
100,143,8,0,4,0
100,144,9,1,8,0
100,145,2,2,0,0
100,146,4,0,4,0
100,147,3,0,2,1
100,148,37,1,31,4
100,149,4,0,2,0
100,150,6,0,6,0
100,151,5,1,2,0
100,152,0,0,0,0
100,153,8,0,7,0
100,154,3,0,3,0
100,155,0,0,0,0
100,156,10,2,7,0
100,157,6,0,4,0
100,158,9,2,7,0
100,159,3,1,2,0
100,160,10,0,4,0
100,161,5,0,3,0
100,162,5,1,3,0
100,163,46,3,30,0
100,164,13,2,8,0
100,165,17,2,12,1
100,166,13,1,8,0
100,167,1,0,0,0
100,168,2,0,1,0
100,169,9,1,4,0
100,170,13,0,11,0
100,171,31,1,20,0
100,172,4,1,2,0
100,173,0,0,0,0
100,174,6,0,6,0
100,175,132,11,106,0
100,176,85,2,71,0
100,177,30,0,28,0
100,178,122,11,103,1
100,179,43,0,40,0
100,180,97,8,78,0
100,181,26,1,21,0
100,182,61,5,41,1
100,183,84,2,61,1
100,184,41,1,32,1
100,185,49,1,36,1
100,186,16,0,13,0
100,187,69,9,52,1
100,188,53,5,37,0
100,189,50,6,30,0
100,190,28,0,24,0
100,191,15,0,14,1
100,192,40,5,28,1
100,193,53,13,43,0
100,194,22,1,22,0
100,195,22,3,17,1
100,196,60,7,41,1
100,197,40,4,24,1
100,198,87,1,66,2
100,199,53,5,43,0
101,1,8,0,8,1
101,2,24,3,18,1
101,3,23,0,16,0
101,4,21,2,16,1
101,5,123,2,99,2
101,6,18,1,9,1
101,7,79,2,58,0
101,8,15,2,13,1
101,9,20,1,17,0
101,10,26,2,21,1
101,11,52,3,34,1
101,12,16,0,13,0
101,13,166,35,107,9
101,14,19,6,16,0
101,15,34,1,26,2
101,16,14,0,10,0
101,17,1,0,1,0
101,18,15,2,10,0
101,19,10,0,8,0
101,20,33,1,28,1
101,21,9,0,4,0
101,22,146,7,108,6
101,23,27,0,21,0
101,24,10,1,5,0
101,25,123,2,111,8
101,26,9,1,8,1
101,27,29,3,24,2
101,28,23,0,16,2
101,29,12,1,10,0
101,30,65,0,55,2
101,31,57,1,48,1
101,32,14,1,11,0
101,33,18,3,16,1
101,34,9,0,8,0
101,35,10,0,9,2
101,36,15,0,12,0
101,37,35,1,28,1
101,38,13,0,12,0
101,39,13,0,10,0
101,40,9,0,7,0
101,41,2,0,2,0
101,42,14,0,12,0
101,43,9,1,5,3
101,44,16,0,11,0
101,45,21,0,18,1
101,46,18,0,8,0
101,47,30,0,23,1
101,48,47,4,35,2
101,49,58,1,50,1
101,50,15,0,11,1
101,51,17,0,16,1
101,52,37,1,25,0
101,53,9,1,7,0
101,54,3,0,2,0
101,55,2,0,2,0
101,56,7,0,7,0
101,57,84,1,70,2
101,58,4,0,2,0
101,59,9,0,7,1
101,60,1,0,1,0
101,61,14,2,8,0
101,62,9,0,9,1
101,63,6,0,4,0
101,64,2,1,1,0
101,65,13,0,12,0
101,66,11,0,8,0
101,67,9,1,4,1
101,68,8,1,4,0
101,69,12,1,9,0
101,70,5,0,4,0
101,71,1,0,1,0
101,72,13,1,7,1
101,73,2,0,1,0
101,74,9,0,6,2
101,75,14,0,9,0
101,76,9,1,4,0
101,77,10,0,9,1
101,78,74,2,55,0
101,79,10,0,7,1
101,80,16,1,14,2
101,81,13,2,12,2
101,82,10,0,9,0
101,83,5,0,3,0
101,84,4,1,3,0
101,85,2,0,2,0
101,86,7,0,7,0
101,87,9,2,4,2
101,88,6,0,6,0
101,89,9,1,8,1
101,90,17,0,14,2
101,91,12,1,11,0
101,92,30,0,24,2
101,93,33,0,22,1
101,94,34,2,28,1
101,95,18,0,13,1
101,96,72,5,55,1
101,97,123,6,102,0
101,98,285,4,223,6
101,99,284,6,214,4
101,100,296,9,235,3
101,101,451,25,337,28
101,102,44,1,37,0
101,103,34,1,28,1
101,104,22,0,19,0
101,105,34,0,25,1
101,106,4,0,2,0
101,107,2,0,1,0
101,108,11,0,7,1
101,109,25,0,18,1
101,110,7,0,6,0
101,111,8,2,7,0
101,112,7,0,6,0
101,113,5,1,4,0
101,114,4,0,3,1
101,115,7,1,5,0
101,116,7,1,0,0
101,117,132,4,115,2
101,118,2,0,1,0
101,119,6,1,3,0
101,120,3,0,3,0
101,121,16,3,10,1
101,122,11,0,10,1
101,123,16,1,13,1
101,124,12,2,9,0
101,125,16,1,14,0
101,126,13,0,9,0
101,127,4,1,3,0
101,128,50,3,46,0
101,129,16,4,9,2
101,130,11,1,9,0
101,131,30,4,22,1
101,132,21,1,22,1
101,133,120,5,96,0
101,134,45,3,41,0
101,135,78,3,60,1
101,136,416,2,298,12
101,137,135,5,111,1
101,138,19,1,20,0
101,139,30,2,28,0
101,140,65,1,57,4
101,141,70,3,63,0
101,142,26,0,26,0
101,143,26,0,22,1
101,144,36,1,35,0
101,145,12,0,14,1
101,146,10,0,9,0
101,147,9,0,9,0
101,148,98,3,81,6
101,149,28,1,25,0
101,150,16,0,13,3
101,151,9,0,9,0
101,152,5,0,4,0
101,153,17,0,12,0
101,154,10,0,8,0
101,155,6,0,5,0
101,156,24,1,21,1
101,157,35,0,30,1
101,158,10,0,10,0
101,159,15,0,13,0
101,160,44,1,38,0
101,161,25,1,21,1
101,162,8,0,6,0
101,163,147,4,127,5
101,164,31,2,35,2
101,165,29,1,29,0
101,166,33,3,22,2
101,167,13,2,10,0
101,168,6,0,6,0
101,169,54,6,39,0
101,170,84,2,71,2
101,171,53,2,49,0
101,172,13,0,14,0
101,173,2,0,1,0
101,174,7,0,8,2
101,175,63,2,50,0
101,176,47,3,29,5
101,177,49,3,50,1
101,178,97,4,83,1
101,179,45,2,33,0
101,180,175,6,141,3
101,181,33,0,30,1
101,182,65,3,49,4
101,183,95,1,79,0
101,184,120,5,104,1
101,185,50,2,39,2
101,186,46,3,38,1
101,187,113,2,101,0
101,188,94,5,75,2
101,189,78,5,59,1
101,190,34,0,32,0
101,191,42,1,42,0
101,192,63,4,51,3
101,193,57,5,48,2
101,194,37,2,29,0
101,195,56,4,50,2
101,196,86,4,60,2
101,197,100,3,78,3
101,198,111,2,91,3
101,199,50,3,39,4
102,1,0,0,0,0
102,2,7,1,3,0
102,3,4,0,3,1
102,4,3,0,3,0
102,5,20,1,15,0
102,6,4,0,2,1
102,7,9,1,7,0
102,8,4,0,3,1
102,9,2,0,2,0
102,10,6,0,5,0
102,11,10,1,11,1
102,12,3,0,2,0
102,13,26,0,21,4
102,14,1,2,0,0
102,15,6,0,3,0
102,16,3,1,2,0
102,17,2,0,2,0
102,18,4,0,4,0
102,19,4,0,4,0
102,20,7,1,5,0
102,21,3,0,2,0
102,22,54,1,39,5
102,23,7,0,4,1
102,24,5,0,4,3
102,25,50,3,43,0
102,26,4,0,5,0
102,27,6,0,5,1
102,28,5,0,5,1
102,29,10,0,8,0
102,30,18,0,14,1
102,31,13,0,9,1
102,32,8,0,6,0
102,33,4,1,1,0
102,34,1,0,1,0
102,35,5,0,5,0
102,36,5,0,6,0
102,37,7,0,7,2
102,38,9,0,6,0
102,39,5,0,3,0
102,40,3,0,3,0
102,41,2,0,0,3
102,42,10,0,10,0
102,43,1,0,1,0
102,44,3,0,1,0
102,45,7,0,5,0
102,46,5,0,4,0
102,47,6,0,5,1
102,48,12,0,5,0
102,49,14,1,11,1
102,50,6,2,4,0
102,51,5,0,4,0
102,52,20,1,15,0
102,53,4,0,4,0
102,54,0,0,0,0
102,55,0,0,0,0
102,56,1,0,1,0
102,57,34,0,30,0
102,58,2,0,1,0
102,59,0,0,0,0
102,60,1,0,1,0
102,61,9,0,6,0
102,62,5,0,3,0
102,63,1,0,1,0
102,64,0,0,0,0
102,65,2,0,1,0
102,66,7,1,7,0
102,67,3,0,1,0
102,68,4,0,4,0
102,69,6,0,3,1
102,70,4,0,3,0
102,71,1,0,1,0
102,72,3,0,3,0
102,73,1,0,1,1
102,74,2,0,1,1
102,75,2,0,1,1
102,76,6,0,2,0
102,77,5,0,4,0
102,78,28,0,23,1
102,79,20,0,18,0
102,80,2,0,2,0
102,81,2,0,1,0
102,82,12,0,10,0
102,83,1,0,1,0
102,84,3,0,3,0
102,85,1,0,1,0
102,86,1,0,0,0
102,87,4,0,2,0
102,88,4,0,3,0
102,89,4,0,3,0
102,90,8,0,4,0
102,91,0,0,0,0
102,92,10,1,7,5
102,93,10,0,8,0
102,94,8,0,7,0
102,95,5,0,5,0
102,96,22,2,10,1
102,97,14,0,17,0
102,98,37,2,28,1
102,99,49,0,33,0
102,100,17,1,14,0
102,101,45,2,34,5
102,102,43,0,33,9
102,103,43,2,32,3
102,104,16,2,9,1
102,105,24,1,14,0
102,106,2,0,2,0
102,107,19,1,15,1
102,108,18,2,16,1
102,109,8,0,7,1
102,110,12,0,6,0
102,111,5,1,3,0
102,112,5,0,4,0
102,113,13,0,12,0
102,114,8,0,4,2
102,115,15,1,12,1
102,116,12,1,8,0
102,117,271,4,209,18
102,118,11,0,9,0
102,119,6,0,4,0
102,120,1,0,0,0
102,121,55,4,40,0
102,122,12,0,9,1
102,123,8,1,4,0
102,124,23,5,16,0
102,125,8,0,8,1
102,126,17,0,9,3
102,127,5,1,3,0
102,128,23,1,20,0
102,129,6,0,6,0
102,130,7,1,5,1
102,131,61,4,44,2
102,132,87,1,70,4
102,133,139,2,106,8
102,134,30,1,28,1
102,135,53,8,34,3
102,136,55,3,38,5
102,137,17,0,14,1
102,138,7,1,6,0
102,139,46,0,43,2
102,140,40,0,32,2
102,141,31,0,28,0
102,142,8,0,7,0
102,143,17,4,13,2
102,144,7,0,6,1
102,145,6,0,5,0
102,146,8,1,7,0
102,147,3,0,3,0
102,148,55,1,44,4
102,149,8,0,5,1
102,150,7,0,6,0
102,151,1,0,1,0
102,152,1,0,1,0
102,153,8,0,6,2
102,154,4,0,3,1
102,155,3,1,2,0
102,156,17,0,16,1
102,157,17,0,17,0
102,158,7,0,7,0
102,159,8,0,7,1
102,160,25,3,22,1
102,161,8,0,7,1
102,162,13,1,11,0
102,163,81,1,58,5
102,164,15,3,10,0
102,165,15,0,18,0
102,166,37,0,21,1
102,167,6,1,4,2
102,168,3,0,3,0
102,169,37,3,17,2
102,170,50,3,43,2
102,171,49,5,38,1
102,172,8,0,8,0
102,173,1,0,1,0
102,174,9,0,9,0
102,175,93,0,78,0
102,176,37,3,30,1
102,177,17,1,20,0
102,178,7,0,6,0
102,179,12,0,11,0
102,180,10,0,7,0
102,181,7,1,5,2
102,182,15,1,11,0
102,183,101,0,86,3
102,184,14,0,9,1
102,185,24,1,19,0
102,186,10,0,7,0
102,187,17,2,19,0
102,188,17,2,10,0
102,189,57,3,44,0
102,190,15,2,12,0
102,191,15,0,14,0
102,192,44,2,35,0
102,193,35,1,31,0
102,194,14,0,14,0
102,195,12,0,12,0
102,196,3,0,3,2
102,197,18,2,15,0
102,198,17,0,7,1
102,199,23,1,13,1
103,1,2,0,2,0
103,2,6,0,7,0
103,3,8,0,7,0
103,4,5,0,4,0
103,5,30,1,25,0
103,6,14,1,8,0
103,7,13,0,12,0
103,8,14,0,13,0
103,9,9,0,9,1
103,10,18,0,16,0
103,11,46,1,38,0
103,12,11,1,10,0
103,13,40,5,22,1
103,14,14,1,13,0
103,15,5,0,2,0
103,16,1,0,0,0
103,17,6,0,5,0
103,18,1,0,1,0
103,19,3,1,2,0
103,20,17,0,16,0
103,21,4,0,4,0
103,22,86,1,70,0
103,23,8,1,5,0
103,24,4,0,4,0
103,25,70,4,63,0
103,26,12,0,11,0
103,27,8,0,5,2
103,28,10,2,5,0
103,29,21,1,20,0
103,30,17,0,16,0
103,31,44,0,41,1
103,32,24,0,21,0
103,33,5,1,3,0
103,34,2,0,1,0
103,35,1,0,0,0
103,36,10,0,9,0
103,37,24,1,19,0
103,38,11,0,9,0
103,39,6,0,5,0
103,40,2,0,2,0
103,41,1,0,1,0
103,42,3,0,2,0
103,43,5,0,5,0
103,44,6,1,4,0
103,45,6,0,6,0
103,46,3,0,3,0
103,47,2,0,2,0
103,48,15,1,9,0
103,49,20,1,20,0
103,50,9,0,7,0
103,51,3,0,3,1
103,52,9,0,10,0
103,53,4,0,3,0
103,54,3,0,3,0
103,55,2,0,2,0
103,56,1,0,1,0
103,57,53,2,46,0
103,58,0,0,0,0
103,59,4,0,3,0
103,60,0,0,0,0
103,61,13,1,12,0
103,62,7,0,6,0
103,63,2,0,2,0
103,64,2,0,2,0
103,65,6,0,6,0
103,66,8,0,9,0
103,67,7,0,7,0
103,68,4,0,3,0
103,69,8,0,6,0
103,70,2,0,1,0
103,71,3,0,3,0
103,72,3,0,3,0
103,73,11,0,11,0
103,74,1,0,1,0
103,75,12,3,10,0
103,76,1,0,1,0
103,77,4,0,4,0
103,78,22,2,17,0
103,79,4,0,4,2
103,80,5,0,5,0
103,81,11,1,7,0
103,82,4,0,4,0
103,83,1,0,0,0
103,84,0,0,0,0
103,85,1,0,0,0
103,86,4,1,3,0
103,87,3,0,3,1
103,88,6,0,5,0
103,89,3,0,1,0
103,90,9,1,5,0
103,91,3,0,3,0
103,92,5,0,4,0
103,93,6,0,6,0
103,94,11,0,11,0
103,95,3,0,3,1
103,96,7,1,5,1
103,97,11,0,11,0
103,98,13,0,11,0
103,99,41,2,38,1
103,100,2,0,2,0
103,101,14,1,7,1
103,102,40,0,30,0
103,103,199,12,176,15
103,104,73,3,57,0
103,105,40,0,35,0
103,106,10,0,9,1
103,107,56,3,37,0
103,108,48,4,37,2
103,109,38,0,31,2
103,110,27,0,22,0
103,111,14,0,12,0
103,112,12,0,12,0
103,113,36,0,34,2
103,114,14,2,14,1
103,115,20,1,16,0
103,116,35,3,25,0
103,117,346,21,269,15
103,118,19,1,15,0
103,119,16,1,10,0
103,120,4,1,2,0
103,121,119,9,95,3
103,122,51,1,43,2
103,123,12,2,10,0
103,124,46,2,30,1
103,125,23,0,21,1
103,126,26,0,21,0
103,127,11,1,7,0
103,128,131,5,133,4
103,129,33,2,27,0
103,130,24,1,23,0
103,131,322,14,259,11
103,132,76,2,60,3
103,133,114,11,84,2
103,134,30,3,22,0
103,135,32,1,26,0
103,136,32,1,24,3
103,137,10,1,8,0
103,138,12,0,9,0
103,139,38,0,33,0
103,140,34,0,35,0
103,141,16,0,13,0
103,142,3,0,3,0
103,143,11,0,8,0
103,144,26,0,25,0
103,145,5,0,4,0
103,146,8,0,8,0
103,147,1,0,1,0
103,148,63,1,52,1
103,149,41,6,22,1
103,150,10,1,9,0
103,151,1,0,1,0
103,152,1,0,1,0
103,153,12,0,11,0
103,154,5,0,3,0
103,155,1,0,1,0
103,156,11,0,8,0
103,157,15,1,10,0
103,158,10,0,10,1
103,159,8,0,7,1
103,160,32,0,31,2
103,161,9,0,8,0
103,162,5,0,4,0
103,163,60,5,41,0
103,164,12,0,12,0
103,165,10,2,6,0
103,166,13,1,9,1
103,167,4,0,4,0
103,168,0,0,0,0
103,169,15,2,10,0
103,170,30,1,27,0
103,171,24,0,13,0
103,172,3,0,2,0
103,173,3,0,3,0
103,174,7,0,7,0
103,175,70,2,63,0
103,176,29,1,23,0
103,177,27,2,28,0
103,178,18,0,17,3
103,179,24,0,22,0
103,180,17,1,14,1
103,181,14,0,14,0
103,182,35,1,34,0
103,183,68,3,56,0
103,184,16,0,14,0
103,185,17,1,11,0
103,186,22,2,19,0
103,187,14,3,14,0
103,188,23,2,20,0
103,189,55,4,44,2
103,190,29,1,20,2
103,191,24,0,22,0
103,192,48,1,45,3
103,193,48,4,39,0
103,194,18,0,14,0
103,195,18,1,17,0
103,196,12,0,12,0
103,197,26,1,22,0
103,198,14,0,14,0
103,199,53,0,44,0
104,1,5,0,5,0
104,2,7,0,5,0
104,3,4,0,4,0
104,4,2,0,2,0
104,5,24,0,16,1
104,6,4,0,2,0
104,7,7,0,4,0
104,8,11,0,9,0
104,9,14,0,11,0
104,10,12,1,10,0
104,11,49,1,39,1
104,12,18,2,16,0
104,13,33,2,23,1
104,14,2,0,1,0
104,15,7,0,3,0
104,16,4,0,3,0
104,17,5,0,5,1
104,18,3,0,1,0
104,19,3,0,3,0
104,20,9,0,8,0
104,21,2,1,1,0
104,22,71,0,56,0
104,23,12,0,8,0
104,24,7,0,3,0
104,25,71,0,58,0
104,26,5,0,4,0
104,27,20,1,16,0
104,28,14,0,6,0
104,29,2,0,1,0
104,30,15,0,10,0
104,31,37,1,31,0
104,32,17,0,14,1
104,33,7,1,4,0
104,34,6,0,4,0
104,35,8,0,6,0
104,36,5,0,4,0
104,37,23,0,17,0
104,38,7,0,4,0
104,39,7,0,5,0
104,40,4,0,4,0
104,41,6,0,5,0
104,42,3,0,3,0
104,43,7,0,4,0
104,44,3,0,3,0
104,45,4,0,4,0
104,46,2,0,2,0
104,47,2,0,1,0
104,48,0,0,0,0
104,49,9,0,5,0
104,50,4,0,3,0
104,51,3,0,2,0
104,52,6,0,3,0
104,53,4,0,4,0
104,54,0,0,0,0
104,55,0,0,0,0
104,56,3,0,1,0
104,57,40,14,20,0
104,58,4,1,2,0
104,59,2,0,1,0
104,60,5,0,5,0
104,61,7,1,6,0
104,62,1,1,0,0
104,63,0,0,0,0
104,64,2,0,3,0
104,65,3,0,3,0
104,66,4,0,3,0
104,67,4,0,1,0
104,68,1,0,1,0
104,69,4,0,1,0
104,70,2,1,1,0
104,71,0,0,0,0
104,72,2,0,1,0
104,73,2,0,2,0
104,74,5,0,5,0
104,75,8,1,5,0
104,76,1,0,1,0
104,77,2,0,2,0
104,78,12,1,9,1
104,79,4,0,3,1
104,80,0,0,0,0
104,81,6,0,5,0
104,82,1,0,0,0
104,83,2,0,1,0
104,84,1,0,0,0
104,85,0,0,0,0
104,86,2,0,2,0
104,87,5,2,1,0
104,88,1,0,1,0
104,89,3,0,3,0
104,90,7,1,4,0
104,91,1,0,1,0
104,92,4,0,4,0
104,93,3,0,3,0
104,94,4,0,3,0
104,95,1,0,0,0
104,96,3,1,1,0
104,97,4,1,1,0
104,98,11,2,6,0
104,99,15,0,9,0
104,100,2,0,1,0
104,101,8,0,3,0
104,102,19,1,11,0
104,103,50,2,31,0
104,104,336,12,221,41
104,105,119,6,93,1
104,106,26,1,16,2
104,107,37,0,22,0
104,108,186,8,121,6
104,109,41,1,18,1
104,110,21,1,17,0
104,111,8,0,6,0
104,112,5,0,4,0
104,113,25,0,23,0
104,114,15,1,11,0
104,115,10,0,7,0
104,116,32,1,18,0
104,117,199,4,134,1
104,118,7,1,4,0
104,119,16,1,12,0
104,120,13,0,11,0
104,121,65,2,42,0
104,122,269,5,211,10
104,123,57,0,35,2
104,124,122,4,74,2
104,125,81,0,73,0
104,126,127,2,89,2
104,127,112,3,68,1
104,128,357,7,261,2
104,129,351,8,263,2
104,130,236,4,180,2
104,131,397,20,285,7
104,132,29,3,17,0
104,133,59,4,39,2
104,134,14,2,8,1
104,135,21,1,15,1
104,136,13,0,9,1
104,137,4,0,2,0
104,138,3,0,2,0
104,139,6,0,3,0
104,140,59,3,49,1
104,141,30,1,23,0
104,142,2,0,3,0
104,143,40,0,36,0
104,144,13,0,12,0
104,145,5,0,5,0
104,146,14,0,14,0
104,147,1,0,1,0
104,148,79,2,57,0
104,149,13,0,9,0
104,150,15,1,15,0
104,151,3,0,3,0
104,152,2,0,1,0
104,153,14,1,14,0
104,154,4,0,2,0
104,155,1,0,1,0
104,156,25,1,21,0
104,157,29,0,21,0
104,158,7,0,6,0
104,159,13,0,9,0
104,160,129,5,91,2
104,161,14,0,9,0
104,162,7,0,7,0
104,163,63,1,52,0
104,164,17,0,16,0
104,165,20,1,11,1
104,166,23,1,16,1
104,167,63,2,37,0
104,168,4,0,2,0
104,169,48,0,35,0
104,170,84,2,56,1
104,171,35,2,26,0
104,172,8,0,7,0
104,173,12,0,12,0
104,174,6,0,5,0
104,175,34,2,25,1
104,176,11,0,12,0
104,177,18,1,19,0
104,178,8,0,6,0
104,179,8,1,6,0
104,180,15,1,13,0
104,181,11,0,9,0
104,182,20,0,15,0
104,183,45,3,33,0
104,184,27,2,24,0
104,185,13,1,12,0
104,186,14,1,11,0
104,187,9,0,8,2
104,188,14,2,10,0
104,189,40,6,30,0
104,190,14,2,8,0
104,191,13,0,9,0
104,192,30,2,24,0
104,193,35,4,32,0
104,194,7,0,5,0
104,195,16,0,14,0
104,196,8,0,4,0
104,197,25,1,17,1
104,198,5,0,2,0
104,199,13,0,10,0
105,1,1,0,2,0
105,2,13,0,12,0
105,3,14,0,11,0
105,4,3,0,1,1
105,5,28,1,23,0
105,6,3,0,1,0
105,7,9,0,9,0
105,8,14,1,13,0
105,9,22,0,22,0
105,10,34,0,33,0
105,11,19,0,18,0
105,12,27,0,25,0
105,13,56,4,37,1
105,14,7,0,7,0
105,15,12,1,9,0
105,16,11,0,9,0
105,17,6,0,4,0
105,18,6,0,6,0
105,19,7,0,6,0
105,20,13,0,12,0
105,21,3,0,3,0
105,22,90,5,68,0
105,23,13,0,9,0
105,24,13,1,8,1
105,25,83,0,75,3
105,26,13,0,11,0
105,27,17,0,16,0
105,28,13,0,10,0
105,29,15,0,15,0
105,30,24,0,20,0
105,31,28,0,26,0
105,32,19,0,20,0
105,33,16,0,12,1
105,34,7,0,6,0
105,35,8,0,7,0
105,36,9,0,8,0
105,37,18,0,15,1
105,38,6,1,6,0
105,39,7,0,7,0
105,40,17,0,14,0
105,41,6,0,5,0
105,42,4,0,4,0
105,43,4,0,3,0
105,44,8,0,7,0
105,45,6,0,6,0
105,46,3,0,2,0
105,47,15,1,11,0
105,48,9,0,6,0
105,49,17,0,14,1
105,50,7,0,4,0
105,51,5,0,5,0
105,52,21,1,17,1
105,53,3,0,1,0
105,54,1,0,0,0
105,55,2,0,0,0
105,56,2,0,0,0
105,57,50,0,41,2
105,58,2,0,2,0
105,59,1,0,1,0
105,60,2,0,1,1
105,61,9,1,5,0
105,62,5,0,1,0
105,63,2,0,2,0
105,64,0,0,0,0
105,65,0,1,0,0
105,66,7,0,8,0
105,67,5,2,3,0
105,68,18,0,14,0
105,69,7,0,7,0
105,70,4,0,2,0
105,71,4,2,1,0
105,72,2,1,0,0
105,73,11,0,9,0
105,74,5,0,4,0
105,75,11,0,10,1
105,76,9,0,3,0
105,77,10,1,8,0
105,78,41,1,32,1
105,79,12,0,10,0
105,80,5,0,4,0
105,81,16,0,14,1
105,82,13,0,10,0
105,83,2,0,1,0
105,84,11,0,9,0
105,85,0,0,0,0
105,86,6,0,6,0
105,87,3,1,2,0
105,88,3,0,3,0
105,89,8,0,7,0
105,90,21,1,15,0
105,91,4,0,3,0
105,92,8,0,5,0
105,93,9,0,8,0
105,94,10,0,8,0
105,95,9,0,8,0
105,96,12,0,9,0
105,97,8,0,7,0
105,98,28,1,22,2
105,99,25,0,18,1
105,100,11,0,11,0
105,101,25,0,21,1
105,102,15,1,11,1
105,103,41,0,36,1
105,104,192,5,134,9
105,105,715,18,563,60
105,106,24,0,20,1
105,107,19,0,16,0
105,108,55,2,38,1
105,109,26,0,24,0
105,110,14,0,14,0
105,111,16,0,16,0
105,112,20,0,16,0
105,113,27,0,28,0
105,114,9,0,6,0
105,115,14,0,15,0
105,116,18,1,8,1
105,117,261,12,215,0
105,118,7,0,6,0
105,119,13,0,10,1
105,120,4,0,3,0
105,121,41,1,30,1
105,122,77,2,58,0
105,123,23,1,15,1
105,124,313,17,209,6
105,125,106,0,93,0
105,126,239,2,184,6
105,127,110,4,74,4
105,128,366,7,303,12
105,129,222,10,161,10
105,130,304,9,233,7
105,131,244,10,177,3
105,132,20,0,13,0
105,133,117,3,90,0
105,134,27,0,21,1
105,135,72,4,48,2
105,136,34,1,19,0
105,137,20,0,17,0
105,138,7,1,6,0
105,139,32,0,26,0
105,140,277,10,221,4
105,141,171,2,133,2
105,142,19,2,14,0
105,143,143,3,104,6
105,144,21,1,16,1
105,145,14,0,14,0
105,146,15,0,10,1
105,147,8,0,7,0
105,148,222,4,173,5
105,149,52,0,40,3
105,150,32,0,23,2
105,151,7,0,5,0
105,152,4,0,3,0
105,153,37,1,30,0
105,154,15,0,9,0
105,155,7,0,6,0
105,156,39,1,30,0
105,157,42,1,35,0
105,158,14,0,13,1
105,159,17,0,17,1
105,160,183,1,149,0
105,161,37,2,29,1
105,162,23,0,21,0
105,163,270,9,201,5
105,164,59,0,56,1
105,165,67,4,48,0
105,166,242,7,173,6
105,167,161,3,113,3
105,168,25,0,18,0
105,169,152,2,124,2
105,170,415,5,319,11
105,171,278,10,233,5
105,172,21,1,17,0
105,173,4,0,4,1
105,174,21,0,17,0
105,175,115,3,94,0
105,176,25,0,21,0
105,177,19,1,17,0
105,178,18,0,17,1
105,179,16,0,14,1
