OID_,u,v,key,osmid,geom_Length,ZMax44mm,ZMean44mm,ZLength44mm,ZMax54mm,ZMean54mm,ZLength54mm,ZMax71mm,ZMean71mm,ZLength71mm,ZMax86mm,ZMean86mm,ZLength86mm,ZMax20mm,ZMean20mm,ZLength20mm,ZMax198mm,ZMean198mm,ZLength198mm
2995,1652,796,0,"[284925947, 51156527]",134.454382612076643,0.319292900934906,0.120488103894007,118.655089824579932,0.319292900934906,0.120488103894007,118.655089824579932,0.319292900934906,0.120488103894007,118.655089824579932,0.319292900934906,0.120488103894007,118.655089824579932,0.247431858295666,0.123999933889664,65.596916510924771,0.319292900934906,0.120488103894007,118.655089824579932
2996,2153,1868,0,61268841,152.483302408812250,0.019716072657850,0.008891810071429,8.924454658701727,0.019716072657850,0.008891810071429,8.924454658701727,0.019716072657850,0.008891810071429,8.924454658701727,0.019716072657850,0.008891810071429,8.924454658701727,0.019716072657850,0.008891810071429,8.924454658701727,0.019716072657850,0.008891810071429,8.924454658701727
2997,2153,1704,0,"[61268771, 139189579]",160.057574947366078,,,,,,,,,,,,,,,,,,
2998,1571,1348,0,"[132576240, 25601475, 28903675]",244.472730369246932,0.548448497728372,0.228263253458945,159.947918813045163,0.593995148614908,0.249880305533581,169.550159175017882,0.661903435663248,0.294289476122613,175.223471745384899,0.665856117681528,0.297434055656562,175.223471745384899,0.398090714887643,0.172711765319921,118.910109050276645,0.665856117681528,0.297434055656562,175.223471745384899
2999,1629,822,0,"[719930052, 24768807, 26427985, 676058167, 30257949]",146.650328656156319,,,,,,,,,,,,,,,,,,
3000,1629,1219,0,"[165644610, 516392071, 37280272, 37280273, 129659799, 181012372, 35881396, 26427990, 26427991, 448195165]",911.758410018432528,0.233201669736959,0.088554994112258,103.371720253793811,0.233201669736959,0.088554994112258,103.371720253793811,0.233201669736959,0.088554994112258,103.371720253793811,0.233201669736959,0.088554994112258,103.371720253793811,0.233201669736959,0.088554994112258,103.371720253793811,0.233201669736959,0.088554994112258,103.371720253793811
3001,1629,2087,0,"[62289546, 28903493, 30257829]",117.040005634915829,,,,,,,,,,,,,,,,,,
3002,2199,2475,0,343853423,151.302638715371273,0.192248344421387,0.095631443095465,32.801512915643265,0.192248344421387,0.095631443095465,32.801512915643265,0.192248344421387,0.095631443095465,32.801512915643265,0.192248344421387,0.095631443095465,32.801512915643265,0.192248344421387,0.095631443095465,32.801512915643265,0.192248344421387,0.095631443095465,32.801512915643265
3003,2199,797,0,"[516552945, 11102857, 17436865]",429.118850583160963,0.539563800659413,0.536443117565554,1.860061487535922,0.633230592575306,0.630109909481448,1.860061487535922,0.778907682266468,0.775786999172610,1.860061487535922,0.896609689560170,0.893489006466311,1.860061487535922,0.267041589584584,0.263920906490725,1.860061487535922,1.582452680435414,1.579331997341555,1.860061487535922
3004,799,324,0,"[28638382, 28638383]",175.672103516262524,0.289716417213438,0.147772837862727,157.930332526670441,0.289716417213438,0.147772837862727,157.930332526670441,0.289716417213438,0.147772837862727,157.930332526670441,0.289716417213438,0.147772837862727,157.930332526670441,0.262246306843246,0.133556931953509,153.983800068430952,0.289716417213438,0.147772837862727,157.930332526670441
3005,2166,1754,0,"[75619072, 75619074, 81357297, 82025237, 82025246]",128.670623281316267,0.222392707079566,0.066870322867442,47.319414276677271,0.268191522906701,0.087255232451924,49.303206280781737,0.294404654711402,0.097005783228238,51.286723341720652,0.294404654711402,0.097005783228238,51.286723341720652,0.046616751730975,0.023089832019603,24.411115999032130,0.294404654711402,0.097005783228238,51.286723341720652
3006,2166,800,0,"[136019923, 22956341, 634252662]",83.905434798068725,0.382977169934280,0.251162042454746,21.492464816951831,0.428775978270538,0.296960854863125,21.492464816313348,0.454989117566116,0.297573500455259,23.417286193302555,0.454989117566116,0.297573500455259,23.417286193302555,0.174278420392044,0.111551170250301,15.544975743174428,0.454989117566116,0.297573500455259,23.417286193302555
3007,801,1524,0,4579256,328.939877264253141,,,,,,,,,,,,,,,,,,
3008,801,2323,0,"[147115480, 147086347, 147115479]",258.817266594187970,,,,,,,,,,,,,,,,,,
3009,1524,2240,0,191296853,256.676207775824366,,,,,,,,,,,,,,,,,,
3010,1524,801,0,4579256,328.939877264253141,,,,,,,,,,,,,,,,,,
3011,1524,2522,0,220839932,408.510922318201779,,,,,,,,,,,,,,,,,,
3012,2323,801,0,"[147086352, 147115481, 209844889]",258.878545915290829,,,,,,,,,,,,,,,,,,
3013,802,2157,0,130681795,112.331409319387888,0.191591507559377,0.105202070161661,68.279785089211529,0.191591507559377,0.105202070161661,68.279785089211529,0.191591507559377,0.105202070161661,68.279785089211529,0.191591507559377,0.105202070161661,68.279785089211529,0.191591507559377,0.105202070161661,68.279785089211529,0.191591507559377,0.105202070161661,68.279785089211529
3014,802,803,0,261776328,144.559538480467722,0.056533831161096,0.028782671077661,37.630632702302847,0.056533831161096,0.028782671077661,37.630632702302847,0.056533831161096,0.028782671077661,37.630632702302847,0.056533831161096,0.028782671077661,37.630632702302847,0.056533831161096,0.028782671077661,37.630632702302847,0.056533831161096,0.028782671077661,37.630632702302847
