Origin,Destination,All,Night,Day,Evening
122,194,8,1,6,1
122,195,15,2,7,6
122,196,9,0,9,0
122,197,16,1,13,1
122,198,8,0,5,3
122,199,7,0,8,0
122,External,742,16,554,227
123,1,2,0,2,0
123,2,1,0,1,0
123,3,3,0,3,0
123,4,1,0,1,0
123,5,19,0,18,3
123,6,3,1,1,1
123,7,4,0,3,1
123,8,7,0,6,1
123,9,9,0,7,2
123,10,20,1,16,2
123,11,64,1,56,11
123,12,47,1,37,9
123,13,57,2,39,15
123,14,9,0,8,1
123,15,3,0,2,1
123,16,3,0,2,1
123,17,5,0,5,0
123,18,3,0,1,2
123,19,14,0,14,1
123,20,4,0,4,0
123,21,3,0,1,1
123,22,3,0,1,2
123,23,18,0,8,10
123,24,5,0,4,1
123,25,5,0,3,1
123,26,4,0,4,0
123,27,19,2,15,1
123,28,13,0,8,5
123,29,9,0,8,0
123,30,21,1,16,5
123,31,48,0,35,15
123,32,13,0,16,0
123,33,12,0,13,1
123,34,8,0,6,0
123,35,5,0,2,3
123,36,9,0,9,0
123,37,38,1,33,3
123,38,10,0,8,2
123,39,4,0,3,2
123,40,7,0,5,2
123,41,1,0,1,0
123,42,3,0,2,1
123,43,5,0,5,0
123,44,1,0,1,0
123,45,0,0,0,0
123,46,0,0,0,0
123,47,2,0,1,0
123,48,7,0,9,0
123,49,3,0,3,0
123,50,1,0,1,0
123,51,1,0,1,0
123,52,3,1,2,0
123,53,3,0,2,1
123,54,0,0,0,0
123,55,1,0,1,0
123,56,0,0,0,0
123,57,4,0,4,1
123,58,1,0,1,0
123,59,3,0,4,0
123,60,0,0,0,0
123,61,4,0,1,3
123,62,1,0,1,0
123,63,1,0,1,0
123,64,0,0,0,0
123,65,3,0,3,0
123,66,5,0,4,1
123,67,4,0,3,1
123,68,16,1,14,0
123,69,1,0,0,1
123,70,1,0,1,0
123,71,1,0,1,0
123,72,0,0,0,0
123,73,5,0,4,1
123,74,0,0,0,0
123,75,2,0,1,1
123,76,3,0,1,2
123,77,2,0,2,0
123,78,18,0,14,4
123,79,2,0,0,3
123,80,2,0,0,1
123,81,7,0,6,0
123,82,1,0,0,1
123,83,0,0,0,0
123,84,2,0,2,0
123,85,1,0,1,0
123,86,6,0,6,0
123,87,1,0,1,0
123,88,3,1,2,0
123,89,2,0,2,1
123,90,5,0,5,0
123,91,2,0,2,0
123,92,1,0,0,1
123,93,9,0,8,2
123,94,1,0,1,0
123,95,1,0,1,0
123,96,2,0,1,1
123,97,1,0,2,0
123,98,2,0,1,1
123,99,6,1,4,0
123,100,1,0,1,0
123,101,5,0,6,0
123,102,8,0,8,0
123,103,14,1,10,2
123,104,81,4,67,15
123,105,21,1,15,5
123,106,41,1,39,3
123,107,40,1,29,13
123,108,171,3,117,52
123,109,45,0,28,19
123,110,67,5,45,17
123,111,33,1,27,4
123,112,22,1,20,2
123,113,11,2,8,2
123,114,18,0,15,4
123,115,29,0,27,4
123,116,50,3,33,15
123,117,57,2,39,16
123,118,17,0,10,7
123,119,47,2,34,12
123,120,29,0,19,13
123,121,89,6,68,20
123,122,140,4,103,31
123,123,193,2,151,54
123,124,25,2,15,8
123,125,166,2,141,20
123,126,79,0,57,21
123,127,112,1,76,36
123,128,75,1,61,17
123,129,59,2,48,13
123,130,27,0,19,9
123,131,126,2,104,29
123,132,13,0,8,5
123,133,45,1,36,6
123,134,10,1,8,1
123,135,22,1,17,4
123,136,8,0,4,4
123,137,14,0,2,12
123,138,3,0,3,0
123,139,11,0,10,2
123,140,23,0,18,5
123,141,13,0,12,1
123,142,1,0,1,0
123,143,11,0,8,2
123,144,9,0,9,0
123,145,0,0,0,0
123,146,1,0,1,0
123,147,3,0,2,0
123,148,8,0,7,3
123,149,16,0,14,3
123,150,10,1,9,0
123,151,2,0,0,2
123,152,0,0,0,0
123,153,8,0,8,1
123,154,2,0,2,0
123,155,2,0,2,0
123,156,6,0,6,0
123,157,5,0,4,1
123,158,3,0,3,0
123,159,3,0,1,2
123,160,15,0,13,1
123,161,8,0,11,2
123,162,0,0,0,0
123,163,8,0,8,1
123,164,12,0,11,1
123,165,8,0,7,1
123,166,11,1,9,1
123,167,12,0,9,3
123,168,2,0,1,1
123,169,12,2,8,2
123,170,16,1,11,3
123,171,10,2,6,3
123,172,6,0,5,1
123,173,0,0,0,0
123,174,4,0,3,1
123,175,30,3,24,5
123,176,14,1,11,2
123,177,26,1,18,5
123,178,6,0,4,2
123,179,1,0,1,0
123,180,12,0,11,0
123,181,7,0,7,0
123,182,15,0,13,3
123,183,37,3,24,7
123,184,48,1,46,0
123,185,10,1,7,2
123,186,16,0,16,0
123,187,13,0,8,5
123,188,19,0,22,1
123,189,48,6,25,17
123,190,14,0,12,2
123,191,17,0,20,0
123,192,27,4,23,2
123,193,29,6,24,5
123,194,6,0,6,1
123,195,6,1,5,4
123,196,13,1,11,2
123,197,14,0,13,1
123,198,2,0,2,0
123,199,11,0,9,2
123,External,774,16,689,150
124,1,0,0,0,0
124,2,8,0,6,2
124,3,7,0,7,1
124,4,5,0,5,0
124,5,14,1,10,4
124,6,2,0,2,0
124,7,1,0,1,0
124,8,4,0,4,0
124,9,26,0,24,1
124,10,21,0,19,2
124,11,21,0,15,5
124,12,25,0,18,5
124,13,73,16,40,16
124,14,21,1,17,2
124,15,5,0,4,1
124,16,12,0,9,3
124,17,4,0,1,3
124,18,1,0,0,1
124,19,6,2,5,0
124,20,3,1,2,0
124,21,3,0,3,0
124,22,2,0,1,1
124,23,6,2,3,1
124,24,6,0,4,2
124,25,7,0,5,2
124,26,5,0,5,0
124,27,11,0,5,5
124,28,12,1,7,4
124,29,3,0,4,0
124,30,16,2,10,3
124,31,29,0,25,6
124,32,28,3,26,1
124,33,13,1,8,6
124,34,2,0,1,1
124,35,4,0,2,1
124,36,2,0,2,0
124,37,20,0,14,8
124,38,8,1,6,1
124,39,6,0,6,0
124,40,13,0,4,9
124,41,4,0,1,3
124,42,8,0,6,2
124,43,6,0,4,2
124,44,6,0,5,2
124,45,2,0,2,0
124,46,2,0,2,0
124,47,5,0,3,2
124,48,12,1,9,1
124,49,6,0,5,2
124,50,7,1,5,1
124,51,8,0,8,0
124,52,12,0,11,1
124,53,7,0,6,1
124,54,1,0,1,0
124,55,1,0,0,1
124,56,4,0,1,3
124,57,2,0,2,0
124,58,1,0,0,1
124,59,0,0,0,0
124,60,0,0,0,0
124,61,4,2,2,0
124,62,2,0,2,0
124,63,3,1,2,0
124,64,1,0,1,0
124,65,0,0,0,0
124,66,4,0,3,2
124,67,2,0,2,0
124,68,4,0,3,1
124,69,4,0,3,1
124,70,0,0,0,0
124,71,3,0,3,0
124,72,6,0,3,2
124,73,3,1,1,1
124,74,5,1,1,3
124,75,12,0,5,6
124,76,3,0,3,0
124,77,1,0,1,0
124,78,21,0,14,7
124,79,5,0,4,1
124,80,1,0,2,0
124,81,3,0,3,0
124,82,5,0,5,0
124,83,2,0,2,0
124,84,2,0,1,1
124,85,1,0,1,0
124,86,1,0,1,0
124,87,3,0,3,0
124,88,1,0,1,0
124,89,6,0,5,1
124,90,8,1,6,0
124,91,3,0,3,0
124,92,3,1,1,1
124,93,8,1,3,4
124,94,7,0,6,1
124,95,7,0,7,0
124,96,9,0,4,6
124,97,13,0,12,2
124,98,12,0,10,4
124,99,13,0,12,2
124,100,15,0,12,5
124,101,8,0,6,3
124,102,17,0,10,7
124,103,40,1,27,12
124,104,113,7,80,28
124,105,313,11,250,82
124,106,5,0,4,1
124,107,11,1,7,3
124,108,83,10,46,25
124,109,21,0,12,9
124,110,16,0,6,9
124,111,9,0,7,2
124,112,8,0,8,0
124,113,5,0,4,1
124,114,6,0,4,3
124,115,13,1,10,2
124,116,15,2,9,4
124,117,15,0,12,3
124,118,5,0,4,1
124,119,10,1,5,4
124,120,7,0,6,1
124,121,41,0,34,12
124,122,54,1,43,16
124,123,15,2,8,5
124,124,483,24,329,146
124,125,20,1,16,4
124,126,21,1,13,6
124,127,13,0,10,5
124,128,51,2,44,6
124,129,45,4,28,17
124,130,27,1,20,7
124,131,408,25,323,110
124,132,42,4,29,8
124,133,118,6,83,36
124,134,10,1,5,4
124,135,74,2,52,18
124,136,12,1,6,4
124,137,7,1,5,1
124,138,3,0,1,2
124,139,13,1,11,2
124,140,138,4,113,21
124,141,59,4,47,8
124,142,5,1,4,0
124,143,37,1,32,6
124,144,6,0,5,1
124,145,11,0,10,1
124,146,5,0,7,0
124,147,15,0,15,0
124,148,11,2,5,4
124,149,13,0,12,1
124,150,9,1,8,0
124,151,5,0,5,0
124,152,3,3,1,0
124,153,22,1,19,2
124,154,5,0,3,2
124,155,4,0,2,1
124,156,12,0,11,2
124,157,19,0,18,1
124,158,6,1,4,1
124,159,9,1,11,0
124,160,33,0,31,8
124,161,3,1,4,0
124,162,11,1,9,1
124,163,49,4,37,11
124,164,22,1,23,4
124,165,15,1,16,2
124,166,59,3,33,23
124,167,8,0,6,3
124,168,2,0,2,0
124,169,34,6,21,12
124,170,166,7,120,43
124,171,93,8,72,16
124,172,19,0,20,0
124,173,3,0,4,1
124,174,3,0,3,0
124,175,49,8,30,13
124,176,15,0,16,1
124,177,15,3,9,3
124,178,11,2,6,2
124,179,8,1,5,3
124,180,15,4,8,2
124,181,9,0,10,0
124,182,43,2,37,4
124,183,76,5,70,9
124,184,18,2,16,1
124,185,12,2,6,4
124,186,22,0,18,3
124,187,8,1,6,1
124,188,32,4,23,8
124,189,39,9,21,9
124,190,32,1,23,9
124,191,25,0,23,5
124,192,51,4,33,17
124,193,75,21,53,18
124,194,21,4,15,5
124,195,14,2,9,5
124,196,4,0,4,1
124,197,25,1,16,8
124,198,12,0,9,3
124,199,14,2,7,4
124,External,516,24,385,108
125,1,7,0,7,0
125,2,10,0,11,0
125,3,4,0,4,2
125,4,8,1,8,0
125,5,37,0,37,6
125,6,12,0,10,2
125,7,4,1,3,0
125,8,32,0,32,0
125,9,11,2,10,1
125,10,36,0,31,4
125,11,56,1,43,11
125,12,39,0,31,7
125,13,79,18,49,9
125,14,17,1,14,1
125,15,11,1,6,3
125,16,20,0,16,4
125,17,10,0,9,1
125,18,4,0,3,1
125,19,9,0,6,3
125,20,11,1,12,0
125,21,7,0,7,0
125,22,4,0,3,1
125,23,15,0,14,1
125,24,15,0,12,5
125,25,14,0,12,2
125,26,18,2,13,3
125,27,43,0,36,6
125,28,18,0,12,6
125,29,13,0,13,0
125,30,58,1,49,9
125,31,73,0,70,5
125,32,31,0,30,2
125,33,25,0,22,5
125,34,12,0,10,2
125,35,4,0,3,1
125,36,19,0,16,3
125,37,41,0,35,5
125,38,20,0,20,0
125,39,6,0,6,0
125,40,11,0,12,1
125,41,5,0,4,1
125,42,7,0,7,0
125,43,7,0,7,0
125,44,4,0,4,0
125,45,14,1,13,0
125,46,22,0,20,1
125,47,3,0,2,1
125,48,8,0,5,2
125,49,3,0,2,1
125,50,2,0,1,1
125,51,4,0,3,1
125,52,2,0,2,0
125,53,1,0,0,1
125,54,2,0,2,0
125,55,1,0,2,0
125,56,10,0,9,1
125,57,11,0,9,2
125,58,4,0,4,0
125,59,7,0,5,2
125,60,8,0,9,0
125,61,4,0,4,0
125,62,5,0,5,0
125,63,7,0,7,0
125,64,2,0,3,0
125,65,4,0,5,0
125,66,19,0,19,1
125,67,8,0,8,0
125,68,1,0,1,0
125,69,3,0,3,0
125,70,6,1,5,0
125,71,4,0,4,0
125,72,3,0,3,0
125,73,7,0,5,2
125,74,4,0,4,0
125,75,7,2,5,1
125,76,6,0,5,1
125,77,2,0,2,0
125,78,22,0,16,4
125,79,5,0,4,1
125,80,9,0,9,0
125,81,2,0,2,0
125,82,2,0,2,0
125,83,3,0,3,0
125,84,3,0,1,2
125,85,0,0,0,0
125,86,2,0,2,0
125,87,6,0,4,1
125,88,3,0,3,0
125,89,1,0,1,0
125,90,17,0,16,1
125,91,9,0,7,1
125,92,4,0,4,0
125,93,3,0,2,1
125,94,1,0,1,0
125,95,4,0,4,0
125,96,6,0,2,4
125,97,3,0,2,1
125,98,6,0,6,2
125,99,11,0,13,0
125,100,7,0,6,1
125,101,10,0,8,2
125,102,2,0,1,1
125,103,21,1,16,5
125,104,82,1,63,24
125,105,74,0,62,14
125,106,126,11,95,19
125,107,37,1,24,13
125,108,103,1,82,19
125,109,28,1,22,5
125,110,56,2,44,11
125,111,36,0,31,6
125,112,43,1,44,8
125,113,11,0,12,1
125,114,14,1,8,7
125,115,26,2,24,1
125,116,52,0,38,13
125,117,55,0,39,15
125,118,24,1,20,3
125,119,36,1,28,7
125,120,55,5,42,10
125,121,62,1,46,17
125,122,122,1,93,33
125,123,174,1,148,26
125,124,19,0,14,5
125,125,420,9,393,55
125,126,213,3,154,55
125,127,236,4,184,50
125,128,237,0,230,30
125,129,186,10,152,51
125,130,69,3,53,15
125,131,88,1,85,17
125,132,16,0,15,1
125,133,32,0,29,3
125,134,0,0,0,0
125,135,36,0,33,4
125,136,6,0,5,0
125,137,6,0,5,0
125,138,6,0,6,0
125,139,17,1,10,5
125,140,48,0,44,6
125,141,42,0,41,1
125,142,2,0,3,0
125,143,19,0,16,2
125,144,11,0,9,2
125,145,8,0,8,0
125,146,9,0,9,0
125,147,4,0,3,1
125,148,20,0,15,5
125,149,24,1,20,4
125,150,13,1,11,1
125,151,8,0,7,0
125,152,0,0,0,0
125,153,24,0,19,5
125,154,9,0,10,1
125,155,2,0,1,1
125,156,10,0,10,0
125,157,25,0,15,10
125,158,2,0,2,0
125,159,12,0,12,0
125,160,48,0,48,6
125,161,10,1,10,0
125,162,5,0,5,0
125,163,34,0,35,2
125,164,18,0,18,0
125,165,9,0,9,1
125,166,10,1,7,1
125,167,18,0,12,5
125,168,9,0,5,4
125,169,18,0,16,2
125,170,55,1,48,6
125,171,18,0,14,5
125,172,2,0,2,0
125,173,3,0,3,0
125,174,9,1,8,0
125,175,26,0,23,4
125,176,7,0,5,2
125,177,14,0,10,4
125,178,14,0,13,1
125,179,15,0,13,2
125,180,10,0,10,2
125,181,11,0,5,6
125,182,16,0,13,3
125,183,35,1,30,4
125,184,12,0,11,1
125,185,10,0,9,1
125,186,25,11,12,2
125,187,18,0,17,2
125,188,20,0,19,1
125,189,31,0,27,4
125,190,15,0,14,1
125,191,9,2,5,1
125,192,29,0,26,5
125,193,22,1,24,5
125,194,23,3,17,3
125,195,10,0,7,3
125,196,10,0,11,0
125,197,13,0,13,1
125,198,9,0,9,0
125,199,10,0,10,1
125,External,1795,31,1522,290
126,1,1,0,1,0
126,2,2,0,1,1
126,3,2,0,1,1
126,4,3,0,3,0
126,5,13,1,12,3
126,6,1,0,2,0
126,7,3,1,2,0
126,8,8,0,7,1
126,9,22,0,20,1
126,10,25,1,22,1
126,11,32,0,28,4
126,12,33,1,31,2
126,13,41,9,26,4
126,14,11,0,11,0
126,15,14,0,12,3
126,16,4,0,3,0
126,17,17,0,17,0
126,18,3,0,2,1
126,19,7,1,7,0
126,20,15,0,15,0
126,21,5,0,3,2
126,22,2,1,2,0
126,23,7,2,2,2
126,24,3,0,1,1
126,25,12,0,9,3
126,26,8,0,7,0
126,27,7,0,5,1
126,28,17,0,18,0
126,29,3,0,3,0
126,30,17,1,14,3
126,31,62,0,51,11
126,32,18,0,22,0
126,33,15,1,13,3
126,34,8,0,7,1
126,35,2,0,2,0
126,36,12,1,11,0
126,37,23,0,16,7
126,38,6,0,6,0
126,39,4,0,4,0
126,40,7,0,7,0
126,41,4,0,6,0
126,42,5,0,3,2
126,43,1,0,1,0
126,44,3,0,3,0
126,45,6,0,6,0
126,46,4,0,4,0
126,47,3,0,3,0
126,48,1,0,1,0
126,49,5,0,5,0
126,50,2,0,2,0
126,51,2,0,2,0
126,52,3,0,3,0
126,53,3,0,2,1
126,54,9,0,8,1
126,55,0,0,0,0
126,56,0,0,0,0
126,57,4,0,4,0
126,58,4,0,4,0
126,59,3,0,0,3
126,60,5,0,2,2
126,61,9,0,8,1
126,62,1,0,1,0
126,63,0,0,0,0
126,64,2,0,2,0
126,65,4,2,2,0
126,66,3,0,2,1
126,67,3,0,3,0
126,68,2,1,1,0
126,69,2,0,1,1
126,70,5,0,1,5
126,71,2,0,2,0
126,72,4,0,4,0
126,73,4,0,4,0
126,74,1,0,1,0
126,75,7,0,6,1
126,76,2,0,0,2
126,77,3,0,3,0
126,78,14,0,13,1
126,79,0,0,0,0
126,80,8,0,7,1
126,81,3,0,3,0
126,82,3,0,2,1
126,83,6,0,6,0
126,84,3,0,3,0
126,85,0,0,0,0
126,86,1,0,1,0
126,87,1,0,1,0
126,88,2,0,1,1
126,89,8,0,8,0
126,90,10,0,9,0
126,91,4,0,4,0
126,92,6,0,5,1
126,93,3,0,3,0
126,94,7,0,6,1
126,95,5,0,4,1
126,96,3,0,3,0
126,97,8,0,6,2
126,98,2,0,2,1
126,99,24,10,14,1
126,100,4,0,3,1
126,101,5,0,3,2
126,102,8,0,6,2
126,103,17,0,19,1
126,104,71,3,54,15
126,105,98,2,74,23
126,106,60,1,53,13
126,107,7,2,3,3
126,108,67,2,56,8
126,109,7,0,6,1
126,110,29,5,17,5
126,111,33,1,29,3
126,112,44,0,42,1
126,113,12,1,9,5
126,114,4,0,4,1
126,115,7,1,8,0
126,116,32,1,17,13
126,117,33,2,19,10
126,118,8,1,8,1
126,119,12,0,10,4
126,120,17,1,13,3
126,121,35,1,22,13
126,122,82,1,78,6
126,123,91,3,76,13
126,124,30,0,24,6
126,125,145,2,141,24
126,126,964,35,755,246
126,127,260,8,189,62
126,128,546,12,443,142
126,129,124,11,104,30
126,130,92,3,71,15
126,131,69,7,54,19
126,132,5,1,3,1
126,133,26,2,21,5
126,134,2,0,1,1
126,135,7,0,4,3
126,136,13,0,10,2
126,137,2,0,0,2
126,138,1,0,1,0
126,139,12,2,9,0
126,140,75,1,67,9
126,141,68,4,58,6
126,142,8,0,8,1
126,143,33,0,30,6
126,144,15,0,11,4
126,145,4,0,4,1
126,146,28,0,28,0
126,147,14,2,11,1
126,148,30,3,22,3
126,149,20,0,17,4
126,150,16,1,15,0
126,151,7,4,4,0
126,152,2,0,2,0
126,153,9,0,10,0
126,154,5,0,5,0
126,155,3,1,1,1
126,156,14,2,12,0
126,157,33,1,27,4
126,158,9,1,7,1
126,159,12,1,8,3
126,160,68,2,52,16
126,161,14,1,13,4
126,162,5,0,5,0
126,163,60,1,50,13
126,164,23,0,19,6
126,165,19,2,15,2
126,166,9,0,8,3
126,167,11,2,6,3
126,168,2,0,1,1
126,169,30,1,26,3
126,170,57,1,46,10
126,171,33,1,26,4
126,172,6,0,3,3
126,173,3,0,3,0
126,174,10,1,7,1
126,175,35,0,30,5
126,176,11,0,10,1
126,177,26,2,20,5
126,178,13,0,9,3
126,179,7,0,5,2
126,180,10,0,9,1
126,181,4,0,4,0
126,182,30,0,27,2
126,183,83,6,70,6
126,184,21,0,20,1
126,185,23,1,21,0
126,186,7,0,6,1
126,187,19,2,16,1
126,188,23,0,16,3
126,189,53,7,36,6
126,190,29,2,18,9
126,191,31,3,23,4
126,192,38,0,34,6
126,193,46,3,47,12
126,194,11,0,10,2
126,195,38,3,33,7
126,196,9,0,7,2
126,197,21,1,16,4
126,198,3,0,3,0
126,199,5,0,5,0
126,External,2217,48,1912,379
127,1,1,0,1,0
127,2,3,0,3,1
127,3,6,0,5,0
127,4,1,0,1,0
127,5,17,0,15,4
127,6,2,0,1,1
127,7,1,0,1,0
127,8,15,0,11,4
127,9,14,0,12,2
127,10,40,2,34,4
127,11,30,0,24,7
127,12,43,2,36,7
127,13,57,6,36,15
127,14,19,0,19,0
127,15,9,0,5,4
127,16,5,0,3,2
127,17,7,0,5,2
127,18,3,0,3,0
127,19,8,0,6,2
127,20,5,0,5,0
127,21,7,0,4,3
127,22,4,0,2,2
127,23,11,0,9,1
127,24,8,0,7,0
127,25,8,0,5,2
127,26,4,1,3,0
127,27,14,0,12,2
127,28,18,0,13,5
127,29,5,0,6,0
127,30,25,0,20,6
127,31,60,0,54,6
127,32,12,0,9,3
127,33,12,0,11,2
127,34,12,0,12,1
127,35,1,0,1,0
127,36,14,0,11,2
127,37,36,0,33,7
127,38,10,0,10,0
127,39,6,0,5,1
127,40,11,0,9,2
127,41,6,0,4,2
127,42,4,0,5,0
127,43,4,0,4,0
127,44,2,0,2,0
127,45,3,0,3,0
127,46,5,0,5,0
127,47,5,0,5,0
127,48,2,0,2,0
127,49,0,0,0,0
127,50,1,0,1,0
127,51,2,0,2,0
127,52,2,0,1,1
127,53,2,0,2,0
127,54,3,0,4,0
127,55,1,0,1,0
127,56,0,0,0,0
127,57,4,0,3,1
127,58,0,0,0,0
127,59,2,0,2,0
127,60,6,0,5,1
127,61,2,0,1,1
127,62,3,0,2,1
127,63,0,0,0,0
127,64,1,0,1,0
127,65,4,0,4,0
127,66,6,0,5,1
127,67,1,0,1,0
127,68,4,0,3,1
127,69,1,1,0,0
127,70,1,0,1,0
127,71,0,0,0,0
127,72,20,16,3,2
127,73,1,0,1,0
127,74,2,0,2,0
127,75,0,0,0,0
127,76,0,0,0,0
127,77,1,0,1,0
127,78,8,2,6,0
127,79,3,0,2,1
127,80,2,0,1,0
127,81,5,0,4,0
127,82,2,1,1,0
127,83,0,0,0,0
127,84,0,0,0,0
127,85,0,0,0,0
127,86,0,0,0,0
127,87,2,0,2,0
127,88,2,0,2,0
127,89,0,0,0,0
127,90,3,0,3,0
127,91,0,0,0,0
127,92,1,0,0,1
127,93,3,0,2,1
127,94,4,0,4,0
127,95,4,0,2,2
127,96,1,0,1,0
127,97,2,0,3,0
127,98,3,0,2,1
127,99,5,0,3,3
127,100,1,0,1,0
127,101,5,0,6,0
127,102,4,0,3,1
127,103,10,0,11,0
127,104,58,2,46,16
127,105,100,2,92,17
127,106,67,3,57,17
127,107,19,1,13,5
127,108,63,0,49,15
127,109,14,0,8,6
127,110,59,1,51,9
127,111,36,0,35,3
127,112,28,0,28,4
127,113,11,0,10,1
127,114,16,0,10,7
127,115,13,2,13,1
127,116,40,2,28,11
127,117,42,0,33,9
127,118,19,0,13,6
127,119,26,0,20,4
127,120,39,4,33,4
127,121,38,1,31,8
127,122,104,5,69,35
127,123,124,2,99,26
127,124,19,2,14,4
127,125,162,11,138,33
127,126,318,7,208,114
127,127,280,8,207,77
127,128,395,12,291,115
127,129,272,10,200,84
127,130,145,5,110,31
127,131,85,5,59,24
127,132,8,0,6,2
127,133,14,0,11,3
127,134,3,0,1,2
127,135,7,0,7,1
127,136,3,0,3,0
127,137,6,0,5,1
127,138,1,0,1,0
127,139,8,0,8,0
127,140,35,0,31,4
127,141,23,0,21,2
127,142,3,0,3,0
127,143,23,0,23,0
127,144,15,0,10,3
127,145,12,1,10,0
127,146,13,0,9,4
127,147,4,0,4,0
127,148,21,0,20,2
127,149,17,0,12,3
127,150,6,0,6,1
127,151,1,0,1,0
127,152,0,0,0,0
127,153,11,0,10,1
127,154,2,0,2,0
127,155,3,0,2,1
127,156,6,0,6,0
127,157,11,0,12,0
127,158,6,0,6,0
127,159,2,0,2,0
127,160,48,2,40,9
127,161,7,0,8,1
127,162,7,0,5,1
127,163,18,0,14,5
127,164,17,0,15,1
127,165,8,0,6,2
127,166,14,0,8,6
127,167,21,1,11,9
127,168,2,0,1,1
127,169,27,1,21,5
127,170,65,0,53,10
127,171,26,2,24,0
127,172,8,0,7,1
127,173,0,0,0,0
127,174,6,0,6,0
127,175,28,2,16,9
127,176,4,0,3,1
127,177,12,0,11,1
127,178,7,0,4,1
127,179,6,0,5,1
127,180,11,0,9,2
127,181,15,0,15,0
127,182,15,2,12,1
127,183,21,1,18,3
127,184,5,0,4,1
127,185,6,0,5,1
127,186,7,0,6,1
127,187,3,0,3,0
127,188,12,0,12,1
127,189,31,2,20,10
127,190,18,0,12,5
127,191,8,0,9,0
127,192,18,0,16,4
127,193,22,1,24,4
127,194,4,1,2,0
127,195,8,0,6,2
127,196,2,0,1,1
127,197,12,0,10,2
127,198,9,1,7,1
127,199,8,0,7,1
127,External,1594,37,1270,333
128,1,1,0,2,0
128,2,10,0,8,3
128,3,6,0,7,0
128,4,9,0,8,1
128,5,29,0,27,6
128,6,2,0,1,1
128,7,5,1,4,0
128,8,29,3,17,8
128,9,18,0,17,1
128,10,38,2,34,1
128,11,42,1,36,3
128,12,42,1,28,12
128,13,142,12,93,35
128,14,19,2,17,0
128,15,17,2,10,5
128,16,8,1,5,2
128,17,28,2,25,2
128,18,22,0,22,1
128,19,18,1,18,0
128,20,27,1,25,1
128,21,10,0,7,2
128,22,9,0,7,2
128,23,13,1,12,0
128,24,4,0,3,2
128,25,10,0,7,4
128,26,9,1,7,1
128,27,24,0,21,3
128,28,11,0,8,3
128,29,18,1,16,1
128,30,40,0,37,4
128,31,68,1,60,7
128,32,22,0,21,1
128,33,12,0,13,1
128,34,7,0,5,1
128,35,9,0,9,0
128,36,22,1,20,1
128,37,45,0,42,4
128,38,23,0,20,0
128,39,13,3,8,2
128,40,14,0,11,3
128,41,4,0,4,1
128,42,16,1,11,3
128,43,6,0,4,2
128,44,8,1,6,1
128,45,7,0,6,1
128,46,2,0,1,1
128,47,4,0,4,0
128,48,6,0,5,1
128,49,9,0,6,3
128,50,7,0,4,3
128,51,6,1,5,0
128,52,19,0,16,3
128,53,10,0,7,2
128,54,1,0,1,0
128,55,2,0,1,1
128,56,2,0,1,1
128,57,11,0,10,1
128,58,1,0,1,0
128,59,11,0,9,1
128,60,2,0,1,1
128,61,13,1,11,1
128,62,3,0,2,1
128,63,2,0,1,1
128,64,5,0,4,1
128,65,20,0,23,0
128,66,12,2,8,1
128,67,5,0,6,1
128,68,6,0,6,0
128,69,5,0,3,1
128,70,2,0,2,1
128,71,2,0,2,0
128,72,1,0,2,0
128,73,7,0,3,4
128,74,2,0,1,1
128,75,8,2,2,4
128,76,4,2,2,0
128,77,4,0,4,0
128,78,16,0,13,3
128,79,7,0,5,1
128,80,4,0,4,0
128,81,7,0,6,0
128,82,6,0,6,0
128,83,2,1,0,1
128,84,5,0,5,0
128,85,1,0,1,0
128,86,3,0,3,0
128,87,3,0,3,0
128,88,1,0,0,1
128,89,7,2,4,1
128,90,17,0,16,0
128,91,2,0,2,0
128,92,6,1,3,2
128,93,8,1,6,1
128,94,15,0,10,5
128,95,6,0,5,1
128,96,11,1,8,2
128,97,16,0,17,1
128,98,7,1,7,1
128,99,16,0,13,6
128,100,5,0,4,1
128,101,15,1,11,3
128,102,18,0,14,5
128,103,28,2,24,3
128,104,137,3,102,31
128,105,169,0,140,36
128,106,69,1,70,12
128,107,21,1,14,5
128,108,86,1,72,16
128,109,31,0,15,17
128,110,59,0,47,10
128,111,37,1,30,6
128,112,55,4,43,7
128,113,29,2,26,5
128,114,9,1,5,5
128,115,19,0,21,1
128,116,28,1,13,15
128,117,36,0,20,15
128,118,15,0,9,7
128,119,25,1,20,4
128,120,31,0,27,5
128,121,56,0,46,10
128,122,98,1,79,19
128,123,97,1,87,7
128,124,41,2,30,8
128,125,209,2,199,25
128,126,543,6,431,152
128,127,322,7,260,68
128,128,2253,45,1665,683
128,129,265,12,203,91
128,130,229,23,155,50
128,131,142,3,128,22
128,132,6,0,3,3
128,133,45,2,32,11
128,134,15,0,14,1
128,135,41,1,36,3
128,136,18,1,13,3
128,137,5,1,3,1
128,138,7,0,7,0
128,139,18,3,13,2
128,140,141,0,133,5
128,141,87,2,74,12
128,142,20,1,15,2
128,143,380,5,365,52
128,144,55,0,49,4
128,145,32,0,34,0
128,146,19,0,19,0
128,147,41,1,33,5
128,148,105,4,80,27
128,149,143,0,119,23
128,150,88,0,75,14
128,151,26,0,19,6
128,152,9,0,8,1
128,153,64,1,59,4
128,154,26,0,21,4
128,155,7,2,4,2
128,156,54,0,47,5
128,157,125,3,106,17
