u,v,key,weighted_centrality
1648,1660,0,1930.5504462116166
1648,2503,0,523.590471796005
165,160,0,14086.024032588699
1756,1844,0,17524.403595556545
1756,167,0,17080.269123455186
2194,2514,0,25838.35342252406
1844,1854,0,4086.5995226141426
1844,1918,0,14390.380621442513
1844,2198,0,12568.017955973373
167,2198,0,19077.379027371608
167,1973,0,24065.637390037704
167,181,0,13256.305594965688
2514,148,0,6883.59236143643
2514,149,0,19064.155176444776
2198,166,0,31745.468398919005
1973,2034,0,5941.228287477168
1973,222,0,21410.60434921132
1973,167,0,23482.361105160922
181,888,0,
181,167,0,15736.620368185833
181,1712,0,12250.447810409516
2034,1973,0,5881.723323418334
2034,284,0,5284.396556111137
222,1973,0,20793.895175619484
222,221,0,22205.82211563532
222,1808,0,1929.0057682501854
1712,1748,0,6306.933214526996
1712,181,0,14630.691168056279
1712,2265,0,12378.234777522473
169,1861,0,18219.203146615102
169,295,0,19412.900036200404
169,298,0,
1852,292,0,1016.8037606837647
1852,289,0,12251.667291263562
1852,1861,0,11998.150062588036
295,296,0,8967.450107637247
295,169,0,18230.506221089658
295,299,0,10613.796953807367
296,299,0,9217.258058028816
296,297,0,20129.358650745682
296,295,0,6858.387779438294
299,296,0,11082.709628540159
299,295,0,11584.326268873941
299,256,0,10117.133854574286
299,1968,0,9909.490131037455
1340,641,0,1451.3958125969127
1340,839,0,1516.2131172730435
1340,172,0,916.7399712624317
776,190,0,2830.6899517429747
776,775,0,205.48261918179446
776,172,0,275.9166814173838
641,695,0,1271.5774266854255
641,1340,0,1162.1907242657444
839,1340,0,1591.301856016651
839,2383,0,1527.623656017851
190,1776,0,27277.887345643037
775,1415,0,1090.1137979977648
775,2339,0,676.5027990746257
775,776,0,387.735296203655
695,641,0,1083.2954695204887
695,1566,0,1879.7941928587188
174,1807,0,1619.7725594674723
174,175,0,1412.4873145361212
174,1452,0,1454.6848342437927
1807,1449,0,1585.3951050388853
1807,174,0,758.0787323213328
175,2035,0,3132.4246475854975
175,174,0,2473.892162037315
175,1454,0,1674.9083721018412
1452,174,0,1336.074993171652
1452,1236,0,982.5511686622206
1449,705,0,1549.6623737627149
1449,1807,0,804.802457175644
2035,2024,0,3469.9446710766097
1454,175,0,3329.7254128005757
1454,2005,0,1756.0732750121156
1454,2037,0,1218.1218399903687
1236,1452,0,945.0425068729826
1236,1496,0,1916.6874607968914
1236,1501,0,920.8080109070589
2024,2006,0,930.2423736442165
2024,2017,0,2555.9288677982227
2005,2043,0,8146.07417338263
2037,1454,0,1195.3231769418169
2037,230,0,1053.729024364648
184,179,0,3916.0960095657174
184,2569,0,1206.3502276808101
184,182,0,4164.654866827294
2569,176,0,1105.4270965145972
182,185,0,3118.5251973636014
182,246,0,1107.7055697735238
2298,2421,0,3626.427068029958
2298,888,0,2673.211000363275
2298,2265,0,2217.1501961496647
1748,1747,0,6973.319429087887
1748,2409,0,6702.390681732147
1748,228,0,3557.8303609462323
2265,2264,0,8266.53830536671
2265,1712,0,10659.96081017906
2265,2298,0,2603.1443920161273
185,246,0,2229.6133481891156
185,187,0,4911.7264263987845
185,183,0,1994.4713917866404
246,258,0,3267.2561874316843
246,185,0,3549.523679685621
187,189,0,1282.986756472681
187,188,0,3690.315570236078
183,184,0,5353.328840411109
258,246,0,3417.8850488448234
258,247,0,3549.661681478084
189,217,0,2750.7112173365063
188,1765,0,2846.5427957678894
188,186,0,5641.892037020491
188,189,0,1406.1485605540515
186,183,0,3297.2815483147324
186,185,0,2406.1863890156565
217,209,0,906.5318096385095
217,1764,0,2505.5826956886103
217,249,0,1393.579189478824
1765,236,0,3958.854884455204
236,1763,0,3430.906332057841
236,188,0,4626.269515175646
209,1493,0,16875.37463227028
209,294,0,6063.602691858943
209,217,0,867.9799217122576
209,2201,0,14759.01198854985
1764,1765,0,1050.7361883775623
1764,188,0,1516.4224076209234
249,250,0,1065.7828904959424
249,217,0,1126.184248002811
1776,300,0,27347.02002653029
316,318,0,
316,317,0,3852.079784118548
193,1460,0,26970.86150881441
318,193,0,9647.251987307067
318,317,0,4025.58064999616
318,319,0,5110.292459582697
317,318,0,11985.542267113251
317,1889,0,5847.795309266911
1460,1459,0,8163.210902105897
1460,1461,0,18815.389378445034
192,320,0,6691.079499478932
192,2307,0,19693.371168878555
320,319,0,6719.873281344329
320,2307,0,4628.437216151792
320,1415,0,4799.125795624822
2307,190,0,24346.959889986916
319,318,0,6772.431324809124
319,320,0,5082.885921079729
1415,320,0,4348.319367599958
1415,775,0,1180.2076366549823
1415,642,0,3424.642696743591
1461,211,0,5527.901109938395
1461,577,0,13295.227040235906
194,198,0,1345.606264707174
194,195,0,1206.3731192732798
198,199,0,1100.024613556068
198,194,0,994.116162933034
195,194,0,1585.0086957728067
195,196,0,1423.6848833058034
199,196,0,
199,197,0,867.3000861839323
199,198,0,775.6799865073291
196,199,0,
196,195,0,1829.465934530764
196,1453,0,846.3841781082307
196,200,0,885.1165667665632
1453,1902,0,1020.240183908001
1453,196,0,1455.3332012224753
200,203,0,672.9083855033891
200,201,0,1542.7405624277562
200,196,0,709.0940696027774
197,199,0,570.1009338606295
197,1956,0,1262.5622266907626
197,1828,0,450.15714808852755
1902,1900,0,1914.692223126856
1902,1899,0,1071.4653428679246
1902,1453,0,1656.3346817476638
203,2540,0,725.706426694226
203,200,0,745.5436695330731
201,200,0,1225.7658183442297
201,202,0,1561.8527561327483
1956,1523,0,1668.9109860808612
1956,197,0,891.9572711193961
1828,197,0,478.96704940358984
1828,1489,0,368.0724616352731
1523,2221,0,4515.437255692746
1523,1521,0,3711.133725859921
1523,1956,0,1253.7101285764825
1489,1955,0,5055.8853994576375
1489,2313,0,4553.355889597871
1489,1828,0,321.12674222302303
2540,203,0,730.0247478338543
2540,1911,0,1241.034692105277
202,355,0,3220.8823127475407
202,254,0,3933.1965109768007
202,201,0,1176.56104915917
355,1940,0,4273.755307625987
355,202,0,2490.0367142665273
355,1451,0,1150.0795775114757
254,202,0,4347.276583637222
254,488,0,13010.365375296728
254,204,0,16846.089912495838
1940,1941,0,3856.552026254247
1940,355,0,1740.784259236218
1451,1482,0,2508.947556685382
488,548,0,14915.376958510356
488,1450,0,15163.369848143524
488,1692,0,670.5724852071003
204,254,0,16671.612034942442
204,243,0,14265.776332796742
204,231,0,6987.736026732458
1911,2540,0,1177.0360503548573
1911,253,0,1765.0928720462366
243,245,0,18935.807973419945
231,204,0,14644.861728136153
231,232,0,3715.7412533198894
231,2029,0,5786.830657924921
245,242,0,3683.110475611129
245,1951,0,15171.59631852711
232,235,0,3341.0027058787873
232,231,0,3207.7836331508897
1411,1410,0,1118.475394081002
1411,248,0,1546.5347731501092
219,1413,0,3884.586764405118
219,212,0,9274.115421967088
1414,248,0,4227.357665564433
1414,247,0,3873.5125742300233
206,1465,0,45551.90297323456
206,210,0,
1465,210,0,45995.29794671602
1465,1466,0,2379.227267901055
210,207,0,46069.52665511733
1466,1465,0,2748.393532978482
1466,1468,0,2307.812467998221
1466,1462,0,5142.486406179954
207,211,0,39976.54423720716
207,2124,0,6098.7165798811275
211,213,0,45510.17950923212
2124,577,0,10430.545360313441
213,518,0,10282.056429401058
213,214,0,35235.86185149499
577,578,0,23731.506562581675
208,1516,0,8657.226719073265
208,2201,0,13174.486049368841
208,1511,0,5882.400804152831
208,2220,0,4729.149805523634
1516,1517,0,1534.9760760073389
1516,492,0,11621.833759510979
1516,208,0,7827.988912272984
1516,2291,0,4038.3554398027186
2201,216,0,13800.11737340282
2201,2327,0,3557.446381967717
2201,209,0,14313.048800261806
1511,519,0,3902.2839341356644
1511,1512,0,2045.661021107138
1511,208,0,5519.959467094183
2220,2221,0,4428.52173439132
2220,208,0,5206.00582148168
1517,1516,0,1661.1058940446533
1517,1518,0,1055.3279014490454
492,625,0,702.5129625735699
492,845,0,10606.232195862043
492,1516,0,10094.224324737033
492,2065,0,2358.2033104527773
2291,1516,0,4534.841629011351
2291,1520,0,3693.9621797743766
216,208,0,13844.713275335629
2327,2201,0,3692.5186157795824
2327,2426,0,3183.233989254208
519,1914,0,3612.870686721202
519,1511,0,3483.2555659916584
1512,1513,0,357.92439443726386
1512,1514,0,1333.5745811786285
1512,1511,0,2057.6521502598466
2221,2220,0,4860.781848416286
2221,1523,0,4127.773043600959
294,649,0,4802.261447604375
294,209,0,4641.048823342673
294,2233,0,955.6200708809088
215,18,0,5527.169232237146
215,584,0,13245.78200525223
2151,1416,0,643.945018895135
2151,1493,0,1363.7768509017171
649,650,0,1123.7709213172416
649,2200,0,3531.121835317115
649,294,0,3465.612339871129
2233,294,0,894.9893971836999
2233,2324,0,278.17329733175296
518,813,0,16946.59665186494
214,1409,0,41069.92606509617
813,129,0,8030.332380510152
813,812,0,8924.003043081026
1409,1699,0,6698.0804921294975
1409,540,0,34389.27133447378
1699,1104,0,2939.166535384456
1699,539,0,3776.339718279546
540,17,0,37729.909561976776
250,249,0,823.6620361052359
250,251,0,1162.101417965201
218,206,0,45477.67426483222
220,212,0,8939.589094066972
220,125,0,25371.097528355574
221,222,0,22918.600228516425
221,287,0,24577.073080148773
287,1883,0,8320.105499397989
287,221,0,22862.902821040076
287,1527,0,17471.01990795452
1808,222,0,506.5806290064104
1808,285,0,7381.5788630833285
1808,284,0,13070.140559001524
1883,286,0,9809.228426565935
1883,287,0,9809.336091831854
1527,287,0,14232.561498736955
1527,1528,0,1221.3173121581533
1527,1884,0,17134.303991340526
285,1808,0,11175.262199358194
285,221,0,2391.890814313893
285,286,0,9233.05840843014
284,283,0,6608.641070390897
284,1810,0,10975.525933507724
284,1808,0,7761.094230712023
284,2034,0,5131.9537392800075
223,227,0,7000.627991775731
223,1647,0,4848.742365176298
223,228,0,1968.6915187376696
227,1853,0,5142.479078592957
227,1855,0,9023.330172391661
1647,1846,0,5863.230443161578
1647,1720,0,15167.788646889188
1647,223,0,3371.386606652548
228,1748,0,2017.6189316239308
228,223,0,7537.704635993766
228,1881,0,13182.459058859487
1853,1843,0,16379.91311595866
1853,1873,0,11432.370942598376
1855,228,0,17247.025748833432
1855,1854,0,10120.851834077703
1846,1647,0,10711.029416833662
1846,227,0,7200.946261249461
1846,255,0,13141.618538089204
1720,1532,0,12662.21717952913
1720,304,0,10120.963878765353
1881,225,0,14689.962304306604
224,1880,0,11036.707391781978
1880,224,0,43.95266272189349
1880,226,0,10276.04779093784
226,1647,0,9559.340852815672
225,224,0,11709.461667182435
225,223,0,2944.7356350838572
1843,1853,0,9336.546868042346
1843,1810,0,5722.939356802243
1843,1507,0,21367.66114143497
1873,1853,0,13240.320259148593
1873,255,0,12056.086620226375
1854,2196,0,8510.867894034134
1854,1844,0,5660.818460617193
1747,1712,0,10638.083416065163
2409,1748,0,4170.179424680558
2409,1881,0,1543.2682474874669
2409,2197,0,5417.961724023172
229,2302,0,764.9979876835193
229,2562,0,755.3045828982714
2302,229,0,859.7022790181334
2302,1458,0,1202.0416616982711
2302,2517,0,1210.9420112685934
2562,2568,0,650.0311471334257
2562,229,0,672.438327980478
1458,237,0,1214.0046919818678
1458,2302,0,1447.3721784786512
2517,2518,0,667.8596610694677
2517,2486,0,965.9351897720142
2517,2302,0,1072.1538222395789
2568,2562,0,579.0029286324663
2568,2563,0,543.88197172362
230,2440,0,105.18848652315135
230,2177,0,1127.1369795114829
230,2037,0,1014.7037909501931
2440,230,0,122.38605140774244
2440,2518,0,417.92339998645144
2177,230,0,1062.7627788770296
2177,2176,0,1152.125727018053
2518,2440,0,501.1812710273048
2518,2517,0,571.0089773066187
2518,241,0,1104.855705063524
235,234,0,3026.87602430869
235,232,0,2899.1053918660723
234,235,0,2651.039016452299
234,257,0,3264.669674796284
233,2413,0,3491.3997929040665
233,237,0,1516.0099378792681
233,1763,0,4041.6531839067293
2413,233,0,4318.022434146718
2413,2412,0,3640.0869984272754
237,1458,0,1471.1732451790708
237,233,0,1247.0033482652343
1763,233,0,3495.8751686950595
1763,236,0,4037.502655023846
2412,257,0,3842.135073910217
2412,2413,0,4405.8913319156945
257,234,0,2828.0143591855394
257,2412,0,4547.121099644345
257,2073,0,1672.2808780151079
2073,752,0,2009.1307254715614
2073,257,0,1879.793280383967
238,241,0,4179.936875694751
238,242,0,3731.484904524861
241,238,0,3763.664903554279
241,240,0,4111.242376701589
241,2518,0,1157.3231984978227
242,238,0,4228.858055948269
242,705,0,2180.5229555548503
242,1951,0,3891.157856490834
240,244,0,19917.064826493428
705,1482,0,1542.703458050921
705,242,0,2967.0446671407967
705,1449,0,850.1709051823731
1951,2042,0,18981.65299573416
244,231,0,14017.974285653298
244,2029,0,5833.030234683231
1482,355,0,3020.731208573153
1482,1913,0,1816.3668624659463
1482,705,0,1710.8348803395286
2042,2036,0,2827.8527667813314
2042,139,0,16072.699049670638
247,258,0,3638.7146425813626
247,1414,0,3846.0355134365673
251,2424,0,1252.0959145633667
251,250,0,945.2546506597909
2424,2425,0,1720.71971519084
2424,251,0,1060.5232343432547
2425,2424,0,1554.42112205603
2425,2380,0,2226.639227051505
252,2373,0,4342.238202785027
252,253,0,4210.501720075801
2373,252,0,3748.221745263153
2373,1910,0,3944.9029686399585
1910,1909,0,3542.2710755982985
1910,2373,0,3282.5695482282613
1934,253,0,3123.832270299085
1934,752,0,7661.402792536971
1934,1762,0,4913.122212301597
752,2483,0,1913.2351316167271
752,2030,0,7551.880509908985
752,1934,0,5342.024821428687
752,2073,0,2282.703433996567
548,1694,0,12128.224636043047
548,488,0,14809.515107578747
548,2312,0,3269.3137631974078
1450,1451,0,1427.3941603268486
1450,254,0,13667.449506663756
1692,488,0,2997.964990138063
1692,1941,0,1035.0750292128675
255,1846,0,12865.847932239978
255,1531,0,13948.328426460015
255,270,0,11048.634774970884
255,1873,0,13771.098084004438
1531,283,0,6215.940553567551
1531,270,0,6382.495466433845
1531,1530,0,13995.449258089464
1531,255,0,12019.222508197434
270,271,0,15537.730377546222
270,1531,0,5313.571785932633
270,255,0,14324.043698389865
283,1750,0,2114.11686264104
283,1531,0,5103.592228607744
283,1538,0,4488.957085358988
283,284,0,5817.739962171771
1530,1531,0,14154.677492515531
1530,291,0,16009.103405994287
1530,1750,0,4757.439470254672
271,1650,0,14036.847072324028
271,2531,0,7285.763098460621
271,270,0,18460.922558586008
271,1795,0,1290.969375069377
256,299,0,10679.548246928463
256,288,0,17684.924452161114
256,302,0,21275.75294859407
256,291,0,18131.152804574212
288,1528,0,24506.424099778502
288,289,0,8030.305297206337
288,256,0,11704.195141334201
302,256,0,25249.181245705753
302,1529,0,11484.878058227881
302,821,0,13908.369637304253
291,1666,0,2968.470475527466
291,1530,0,17981.798594235814
291,1671,0,20630.753095293887
1968,289,0,9309.063218060783
1968,299,0,11969.407595736233
1528,1811,0,4367.122805933366
1528,288,0,17972.392186867713
1528,286,0,22572.625223196093
289,288,0,8548.550341614651
289,1968,0,11155.33165423508
289,1852,0,12315.639143490753
289,1884,0,15414.535887709531
289,290,0,8125.837765792894
1529,1707,0,5059.294936465918
1529,1612,0,25907.849960970638
1529,297,0,7750.166841768427
1529,302,0,13897.872375729123
821,1329,0,822.1248848373906
821,302,0,15429.63597497639
821,1331,0,13617.689700125558
1666,1811,0,3567.1975422202213
1671,256,0,20665.810652969823
259,383,0,2769.722575965236
259,266,0,677.5365845573003
259,1634,0,10.194444444444443
383,259,0,254.63988853638674
383,262,0,3154.8162025785186
266,259,0,236.41792919090616
266,267,0,197.91909295769568
266,386,0,5715.937358190253
1634,1252,0,800.484915744299
1634,259,0,2881.4134278710976
1634,387,0,3177.076722878202
262,1487,0,4309.1391991036935
262,2238,0,1382.244615249965
262,383,0,547.7155988340012
267,266,0,5380.719879465917
267,2047,0,1732.9607192235069
386,2476,0,33267.028199661196
1252,410,0,774.4536829914123
1252,1634,0,3161.218946625602
387,386,0,27459.072925155066
260,1487,0,1241.3689431676762
260,261,0,26241.469985544558
1487,261,0,4596.39706343471
1487,262,0,1039.0934382052392
261,321,0,30922.84940835183
321,1252,0,3048.066465615274
321,390,0,27959.765302105694
390,1568,0,12367.213942276972
390,1862,0,15677.533719190156
2238,262,0,1960.2074130354954
2238,384,0,934.9235662213572
384,2238,0,1420.8684476911808
384,264,0,1090.0568832891468
263,2047,0,1559.3261304227287
263,264,0,1545.7666278370018
263,1845,0,501.0849379174789
2047,263,0,1677.199346629603
2047,267,0,1707.1054193323455
264,384,0,1483.9838484432198
264,263,0,1243.8575789986742
1845,263,0,593.1028542331882
265,267,0,5116.638170083791
265,260,0,27397.856569346717
2476,322,0,16427.115668371403
2476,2199,0,16838.733599166215
268,1821,0,1074.1870631788724
268,2128,0,424.6358504296107
268,2279,0,1146.9596572769412
1821,268,0,927.9611740844235
1821,1829,0,873.0061717838453
2128,774,0,485.58435675521946
2128,268,0,636.9040183724609
2279,268,0,1106.0086391810817
2279,2208,0,1218.6727331255943
1829,545,0,976.6031621301049
1829,1821,0,751.8715434419535
774,2128,0,722.9437854506301
774,2093,0,610.1883589330149
2208,2279,0,1202.8129757822935
2208,2280,0,1322.0038503627188
269,1102,0,1876.4309623791353
1102,1740,0,1400.4813234151443
1102,269,0,1741.7609418767383
1102,1739,0,2317.8111568986487
1740,1102,0,1410.666575091577
1740,1739,0,12300.048822900108
1740,304,0,9420.432680448002
1739,1102,0,2038.2858642174651
1739,1759,0,15024.562826257872
1739,1740,0,8385.624460767389
1650,271,0,23389.227199807672
1650,1754,0,11129.903526838509
1650,301,0,7169.06371022674
2531,271,0,1093.3530607213381
2531,304,0,5475.703099617018
1795,1759,0,11290.039709449004
1795,306,0,20008.784347559926
1795,271,0,919.5214458618298
1754,1650,0,17681.076646847057
1754,2166,0,1966.863918026403
1754,1993,0,14927.274739877912
301,1760,0,5225.922590001363
301,2092,0,4510.37272630305
301,1650,0,9931.103075765594
304,1846,0,13041.222778892987
304,1720,0,8332.099349527318
304,1740,0,13210.37227375491
1759,1795,0,15887.999425769365
1759,1739,0,9955.47599350767
1759,1869,0,1741.760941876738
306,307,0,20143.454368062066
272,2123,0,1365.5816749674234
272,1178,0,17172.55706873967
2123,392,0,4736.4590241466285
2123,1972,0,1568.2009707986751
2123,2117,0,1710.4154956798316
1178,392,0,19886.949055782563
392,1204,0,24662.87538390662
1972,401,0,2863.656332690712
1972,2123,0,5061.375760630285
1972,395,0,2546.454613034317
2117,2123,0,1601.2224208901114
2117,2242,0,1551.9538475928125
273,409,0,7690.522262675053
273,1633,0,19805.08606360571
409,403,0,10212.865175501165
409,1154,0,2316.980395251733
1633,1176,0,1344.0554829695482
1633,272,0,18551.243109570078
403,402,0,1354.787956576006
403,409,0,1274.9402718465797
403,404,0,3745.622998027604
403,1488,0,8326.472774860908
1154,1155,0,2004.4237547821315
1154,426,0,320.98071397034914
1154,409,0,3474.170507298575
1176,411,0,3934.161130273476
274,397,0,23096.87141914171
397,273,0,27405.39579734591
275,274,0,13171.423027234041
275,431,0,14397.983810271551
275,1122,0,7545.17286414837
275,486,0,20575.21722012274
431,275,0,14048.642932230365
431,1179,0,412.30830867849977
431,432,0,12702.692959821663
431,430,0,21.075936883629186
1122,428,0,6908.894612708229
1122,275,0,7394.946694924194
1122,1848,0,3423.972124878952
486,513,0,20993.94898796326
486,1158,0,1077.8440530376274
486,1832,0,21540.42210039601
486,1848,0,2561.8603369989028
1179,419,0,2717.6973101047824
1179,431,0,242.62084976988746
1179,1157,0,2787.62549438338
432,433,0,10861.732897147906
432,431,0,12730.749757128615
432,512,0,707.7335202442086
430,429,0,308.94881718959573
430,428,0,563.783340452909
430,431,0,20.489151873767263
428,520,0,5953.811975040512
428,430,0,570.9321511444697
428,1122,0,7620.434753832894
428,538,0,1723.2839460313662
1848,1268,0,230.10278661760518
1848,1122,0,2769.3292459603745
1848,486,0,2990.9053544871226
513,1180,0,20987.177874946763
1158,397,0,4218.31184927006
1158,1157,0,912.9192180646745
1158,486,0,1028.2645431403791
1832,1847,0,1959.407056893273
1832,276,0,19373.891612074145
276,274,0,10132.571823336562
276,275,0,9034.196357309002
277,1153,0,1857.3975540390709
277,1151,0,22022.34025323759
1153,1152,0,3224.4890945656593
1151,1180,0,4318.344694059324
1151,325,0,20446.75134892427
1151,1153,0,1373.8626535433827
1152,1625,0,3282.768829258377
1152,2097,0,1760.0044989528578
1180,2098,0,1199.0646041976267
1180,1151,0,2194.2233962320315
1180,1125,0,23017.81428457175
325,486,0,21786.811792075507
278,1830,0,32165.211504855695
1830,2051,0,8850.53712612953
1830,2056,0,23318.536514448424
2051,2054,0,8854.399261849
2056,1124,0,24885.36110866302
279,1368,0,10832.343219545093
279,607,0,9777.153221391096
607,808,0,26678.222137861474
808,587,0,8573.250418899606
808,2273,0,18147.464354668788
280,505,0,36084.109624906814
505,279,0,20589.54131752238
505,1343,0,15527.167065856123
1343,1688,0,21465.28582271509
282,569,0,253.0050747863242
282,568,0,647.0676190639467
569,568,0,10801.927040802815
569,567,0,1300.665624999993
569,877,0,5702.395533902521
568,565,0,11432.833807407389
567,875,0,4200.518788557697
567,570,0,476.694283402465
567,569,0,10946.312596701482
877,2013,0,5078.893588313353
877,569,0,6621.831380676304
877,874,0,811.0562866188119
565,564,0,5089.049056743537
565,281,0,6423.285890135228
1750,283,0,4113.459522001318
1750,1530,0,2851.034663666598
1538,283,0,493.42714004745255
1538,285,0,4088.467798083795
1810,1843,0,10579.40309924943
1810,284,0,6212.000043832724
286,1883,0,11263.401461323161
286,1528,0,19149.341246383472
286,285,0,11237.226908163542
1811,291,0,7405.708396813174
1811,1666,0,563.6695090166241
1884,289,0,17501.792100120834
1884,1527,0,15082.105336605151
290,289,0,8510.927688167367
290,293,0,6959.504188797928
293,2206,0,6059.9533324157055
293,290,0,7388.45491314833
650,649,0,1049.6186696473405
650,2370,0,444.2199811014171
2200,1389,0,3356.1823608414606
2200,649,0,2293.8990663390646
2324,2233,0,242.81671071983672
2324,2325,0,125.14026363750628
297,1529,0,17425.704195019447
297,1707,0,3214.0753529648723
297,296,0,15941.195723507173
1707,2333,0,7964.395150268441
1707,297,0,8487.800750455417
1707,1529,0,10794.144444476266
1612,1598,0,24100.757490441778
1612,1529,0,12696.808388686566
1612,1978,0,2306.6770557433674
2333,2545,0,5686.4076149686925
2333,1886,0,1147.6663614163576
2333,2332,0,18545.671998719736
2333,1657,0,1090.5355807387018
1773,1590,0,3341.661293818277
1773,1774,0,8941.245999335837
1760,301,0,8381.720283379234
1760,324,0,4931.554840348015
1760,1329,0,5207.502337602562
2092,301,0,4077.446756526804
2092,1331,0,3971.118707588928
324,1760,0,1532.9749098124003
324,1686,0,34411.163494101915
324,800,0,31403.462038513335
1329,1760,0,11722.712319578564
1329,1629,0,7492.251209114884
1331,2092,0,3499.0250958753813
1331,1741,0,12770.086393907835
1331,821,0,13762.485168847099
303,305,0,3695.9510606320364
303,308,0,426.46785451390764
303,2197,0,1165.4403993442431
305,1532,0,7668.023541770831
305,303,0,3924.745744327682
305,2263,0,3660.9318233802137
308,303,0,248.19349011060294
308,2197,0,1667.0976143063754
2197,2409,0,4464.783716499484
2197,303,0,1831.6270181741356
2197,308,0,1721.4561264516487
1532,304,0,10283.301681466764
1532,305,0,9330.232101710917
2263,305,0,2944.2248852579955
307,1651,0,20278.124388564243
1651,800,0,3995.3684842934845
1651,799,0,16417.425924773117
800,1795,0,14904.706681529553
800,2166,0,21985.904439705093
799,324,0,30651.71723429614
309,2255,0,73.83253968253975
309,310,0,465.7541950492286
2255,309,0,76.04682539682537
2255,2244,0,6.180555555555555
2255,2011,0,1826.7035375786827
310,309,0,424.07260535624476
310,311,0,1050.7177889748966
310,400,0,731.7070192717052
2244,391,0,726.024436756053
2244,2255,0,1416.343927195288
2011,2551,0,9640.976918885242
2011,2255,0,379.2871476745221
2011,391,0,1369.5608670708614
2011,370,0,5870.474459178711
311,310,0,1107.4934003130575
311,2243,0,1175.9821999174128
400,310,0,646.3541841034349
400,1865,0,627.081990134171
2243,311,0,1245.8621771184714
2243,2242,0,1311.2076832524597
1865,1494,0,524.5446166742948
1865,400,0,554.8335208287923
2242,2117,0,1455.8651386659776
2242,2243,0,1394.1920263163975
312,1540,0,8766.622848287
312,1412,0,13666.636000200719
1540,1768,0,14175.710832090333
1412,2335,0,26438.38035235908
1412,2305,0,2611.905056984012
1412,1542,0,16272.151557611409
1412,1775,0,3565.17739353764
1768,1769,0,5224.531929954039
1768,1767,0,9100.975534364723
2335,2543,0,29560.045386834907
2335,1833,0,1611.536376123861
2335,1412,0,16040.014481811977
2305,2570,0,2508.4538779547065
2305,1412,0,2229.6038497117265
1542,1541,0,10414.528590474216
1542,1731,0,18985.02810511263
1542,2258,0,6944.763687056351
1775,1540,0,5447.0394810203325
313,312,0,22471.210345701165
314,315,0,19753.549229367625
315,105,0,15944.561017610953
315,1773,0,3909.225715670931
1889,792,0,5992.686193608842
1889,317,0,9930.525637304982
792,1889,0,10003.01712036945
792,2578,0,397.5354484693269
792,1587,0,6405.5403878308825
642,2383,0,1563.4559029877812
642,2436,0,2494.4446390338967
642,1415,0,3038.778602414105
410,1252,0,2.138888888888889
410,371,0,1822.4550632492073
1568,391,0,2737.600578160668
1568,371,0,11072.284853789663
1862,393,0,25397.44524604004
322,323,0,17590.58917822269
323,324,0,31725.1607258453
323,798,0,20442.48087853864
798,323,0,1051.3298393525668
798,797,0,21058.478485445772
1686,2524,0,
1686,385,0,36701.7025397731
797,1571,0,19788.7887322976
797,1629,0,18623.234948280056
797,2199,0,15989.434472393628
797,798,0,1699.006428408939
2524,2552,0,3184.1632751548364
2524,2475,0,1875.601709409999
2524,1686,0,2291.717977791041
385,2477,0,17377.367385068403
385,323,0,19323.156222582995
2166,1754,0,22539.323043180684
2166,800,0,1452.6129564879514
326,2247,0,3906.2673320106455
326,1494,0,3823.790193226113
2247,421,0,1761.0392484833226
2247,326,0,3809.1621073938722
2247,327,0,3930.3050737188105
1494,1865,0,465.40051323181325
1494,2256,0,3444.6434081604543
1494,326,0,3886.5752434969118
421,2247,0,1294.8037852409016
421,1957,0,1054.024865094637
421,2580,0,257.0411901298948
421,422,0,367.8566139348332
327,2247,0,4265.115137998371
327,328,0,3914.010947851636
2256,1494,0,3413.9641806428967
2256,411,0,3465.8641091156765
328,356,0,4117.663716377675
328,327,0,4214.500837785309
356,2393,0,4475.206730019937
356,328,0,4428.707641319054
356,357,0,575.0865161414886
2393,2394,0,4685.456849249324
2393,356,0,4814.884434887693
357,356,0,557.0067712228139
357,372,0,227.9880501034907
329,330,0,6001.555893811447
329,1672,0,5753.261377811877
329,358,0,1343.6453316386564
330,1923,0,1836.5848309147088
330,331,0,12680.882058084504
330,329,0,6255.6911791011935
1672,1624,0,5499.066488805308
1672,329,0,5371.367532914196
358,1724,0,964.4798518042375
358,329,0,1481.9579262543814
1923,2230,0,1467.3985066565228
1923,330,0,1843.3079673229222
331,381,0,8040.47968753746
331,330,0,4383.411928490498
331,1688,0,10251.527111233787
1624,1672,0,5127.726678914871
1624,2394,0,5258.3192752489085
1724,359,0,751.6616294518759
1724,358,0,1113.3464814275803
2230,1923,0,1484.6756780723895
2230,2192,0,1208.2540157511821
381,332,0,8229.74097072575
381,362,0,658.6425264408293
381,331,0,9963.665200449537
1688,575,0,31706.25889893573
332,375,0,5279.054130433733
332,381,0,9996.19474085337
332,333,0,3658.1571458690773
362,361,0,25.691509182858667
362,381,0,784.502800497589
362,382,0,411.049011118212
575,2173,0,13130.417382483936
575,1890,0,18655.60094626452
375,332,0,6313.31315468987
375,376,0,5156.944202392024
333,2076,0,3471.234932167336
333,332,0,4359.48042301463
376,375,0,6160.331757920575
376,2434,0,5155.306285097724
2076,333,0,4141.686740585495
2076,2191,0,3472.47419844905
2191,2076,0,4083.07768417266
2191,2344,0,3586.5824762018256
334,1572,0,4029.9867715605183
334,2344,0,4281.255821387593
