u,v,key,weighted_centrality
2344,2191,0,4635.912507584533
2344,334,0,4284.734452919956
335,504,0,2503.072819920356
335,336,0,12624.015742373342
335,1572,0,5281.475202204909
504,2272,0,35266.90904478911
336,335,0,3321.6070952575665
336,923,0,5940.369671226936
336,1912,0,3841.7036427215794
336,823,0,11051.739689198868
2272,586,0,4121.159527000545
2272,380,0,31210.18167028325
923,924,0,5544.869007307376
923,336,0,5608.083002354965
1912,1057,0,3416.152765126988
1912,336,0,3168.5853249411534
823,337,0,45475.273905874164
924,925,0,5217.331068958853
924,923,0,5210.981055649642
1057,748,0,488.16679639804875
1057,1056,0,2593.152505664276
1057,1912,0,2741.4331645607176
337,747,0,4264.765554200364
337,338,0,41212.109634441586
747,746,0,5652.707082333272
747,745,0,4088.7833256389526
747,338,0,7358.424990917656
338,339,0,48586.45558838742
746,2544,0,4898.217381107278
746,503,0,5181.033103038748
746,747,0,7681.346490506371
745,2203,0,3717.4872557366957
745,747,0,5152.202071396965
339,340,0,6138.952789055816
339,1824,0,42543.631307288444
340,21,0,6871.520659386717
1824,588,0,37355.91491320126
1824,1447,0,5283.844902048673
588,589,0,41548.73682084969
588,340,0,636.439362354253
1447,1446,0,6266.281984527465
1661,793,0,10888.38365005963
342,343,0,5191.110212134947
342,735,0,4166.968271945845
342,1661,0,10409.801230232864
1635,1734,0,36295.448220788145
1635,12,0,25703.428021820877
343,342,0,10667.128386573428
343,344,0,5312.33682681925
735,730,0,3200.5054036255474
735,342,0,1663.0832514911385
344,737,0,5193.266781766021
344,343,0,10677.49243041363
344,345,0,6151.223868756616
730,1037,0,644.3576732295502
730,735,0,766.6199442918188
730,729,0,3320.7208231937047
737,738,0,5855.094639031842
737,736,0,7668.70288909744
737,344,0,5888.331267956248
345,1654,0,6156.158187195579
345,344,0,10710.452415314132
738,737,0,6691.430530825393
738,2226,0,5928.803183122557
736,739,0,7460.302565442468
736,737,0,7416.568912650435
1654,883,0,6116.190611239776
1654,345,0,10604.524162908707
883,734,0,7166.241997336861
883,346,0,2175.9212360905544
883,1654,0,10634.556148073814
883,1586,0,2076.5233099008783
346,782,0,96.85679181929176
346,883,0,3410.233286232269
346,729,0,1805.3779046262703
782,1586,0,791.1236721611632
782,346,0,230.94181757784744
729,346,0,2975.6044901305363
729,731,0,2374.85420404325
729,723,0,2819.957039651496
729,730,0,990.4318288533374
1586,883,0,1802.43916190019
1586,782,0,995.2082590407992
734,1662,0,7993.767452967918
731,729,0,1237.1707579185402
731,1791,0,1878.0795175370067
723,721,0,1603.906749398499
723,862,0,1860.6092961980962
723,729,0,2782.695138697644
347,2107,0,5570.422690959452
347,521,0,7578.159556555368
2107,347,0,7503.597573399604
2107,2108,0,5487.517749230458
521,347,0,5652.746496810447
521,520,0,7557.171341439213
521,1893,0,440.77294629390457
2108,464,0,3294.0780497972223
2108,2107,0,7428.4544543658
2108,2089,0,4821.202495445516
520,521,0,5681.79319068037
520,428,0,8036.302977319994
520,429,0,
520,532,0,887.3462550474284
1893,533,0,183.24043026224683
1893,521,0,398.4998600030443
348,2090,0,4497.004910696185
1607,348,0,4498.150127019795
1607,1608,0,5188.718568884895
1607,531,0,7565.034149759598
351,352,0,1066.216373046908
351,350,0,1231.5971830253152
351,1605,0,195.71727469834147
352,351,0,1071.9852206821092
352,1664,0,982.0303483485585
1605,351,0,197.28167561605358
1664,353,0,801.4499656185254
1664,1665,0,195.7172746983416
1664,352,0,986.2347950660698
353,1664,0,802.5256105006218
353,354,0,705.0556075868454
1665,1664,0,197.28167561605375
354,2032,0,753.0520458707791
354,353,0,704.5668515512294
2032,1995,0,837.376102267861
2032,2033,0,1097.8912681477195
2032,354,0,750.998888917463
1995,1642,0,665.9713275695116
1995,2032,0,920.6341332687157
1941,1692,0,5195.207366598024
1941,1940,0,1751.754357331963
2394,2393,0,5423.478137273997
2394,1624,0,5284.321966787827
372,357,0,223.1129698732644
372,373,0,563.0995406146192
373,372,0,505.82038033453745
373,374,0,967.8465530859721
373,2192,0,963.6514129418108
359,360,0,624.8951721987133
359,1724,0,957.9989634228044
360,2099,0,1607.7381630755547
360,361,0,929.4286626040504
360,359,0,798.2632041220091
2099,1822,0,1916.6227393698862
2099,360,0,1740.9177305329624
361,382,0,354.8592242201397
361,362,0,177.48226012893178
361,360,0,879.5590155736335
1822,2099,0,1959.7441953309606
1822,363,0,2307.492997214972
382,362,0,450.5636907611727
382,1744,0,350.72923603065624
382,361,0,366.2396507624154
1744,382,0,358.74549603483746
363,1347,0,2695.753787604391
363,1822,0,2260.55634167961
1347,363,0,2558.759020572665
1347,1601,0,3091.0610973116
1601,1347,0,2864.00821878356
1601,366,0,5037.909372493469
1601,1867,0,1839.2118967907859
364,365,0,13162.241926259072
364,1335,0,37232.46342735984
364,497,0,18480.527366877934
364,367,0,22438.665433502534
365,1223,0,3440.882934091859
365,1341,0,14042.27419094374
365,364,0,15330.717331781587
365,1354,0,5461.715124730241
1335,772,0,37330.21171201514
1335,364,0,21631.91855546063
1335,1336,0,120.51310995099098
497,1349,0,16083.935599187385
497,500,0,1966.8369806255755
497,498,0,18656.074122468475
367,893,0,11137.032479964437
367,892,0,11460.269029494038
1223,1220,0,35012.424930918554
1223,1221,0,30393.417924961952
1223,365,0,2683.1593517263873
1341,1357,0,16686.715927402263
1341,1959,0,1816.007917803252
1341,576,0,15887.476330718446
1354,365,0,5634.739949651857
1354,1733,0,5330.855013367779
1354,1334,0,1463.4609575305617
772,791,0,3142.4971333127187
772,1729,0,34154.21153802667
1336,1335,0,280.3633293760709
1336,1351,0,5158.369675523073
1336,1353,0,5289.184971176122
1349,1761,0,2599.030455036748
1349,1350,0,13247.619873671198
1349,497,0,16289.97495021483
500,1556,0,2058.9878119837663
500,497,0,2001.646245932422
500,1792,0,2754.384730934921
498,364,0,18814.710198422672
893,1769,0,11295.668555918493
892,1539,0,16990.791121923023
1220,1623,0,2124.588854663623
1220,1224,0,39221.101389577896
1220,1223,0,30729.645967460925
1221,366,0,4229.445710496056
1221,574,0,26218.338427721515
1357,365,0,16741.08214065701
1959,1334,0,2088.672015742978
1959,1341,0,1741.7467350794957
1959,2574,0,427.4391794188357
1959,2573,0,427.4391794188357
576,366,0,18673.50850455077
576,1341,0,18551.813036646807
576,1222,0,3763.2365605045566
1733,1353,0,5214.350851511346
1733,1354,0,5406.019678986324
1334,2167,0,1737.182301433003
1334,1345,0,350.7292360306563
1334,1354,0,1594.8241575109125
1334,1959,0,2114.9199550504177
366,574,0,17342.756996712134
366,576,0,5973.018736852782
366,1601,0,4715.145965473741
574,1687,0,43651.15353594519
1687,330,0,8842.329024565193
1687,35,0,34802.39921905152
1222,1223,0,33864.10709279764
1867,1601,0,1844.8643137861284
1867,1623,0,1628.3332157621699
1769,499,0,11877.443383712787
1769,1746,0,5971.537427554634
1539,1542,0,4507.7031003288175
1539,1541,0,12437.836113412597
368,369,0,1076.9259775290886
368,2116,0,1205.6404830957683
369,368,0,1144.4081272646781
369,1875,0,1096.388275907529
2116,368,0,1102.3703722404225
2116,401,0,1587.133071104163
1875,369,0,1128.0824645233506
1875,2183,0,1129.3021893204007
401,404,0,2336.231837867654
401,2116,0,1486.1620703299218
401,402,0,449.57184680214687
401,1972,0,4746.535501032714
2183,370,0,1162.4126694706222
2183,1875,0,1125.20841681645
370,2183,0,1122.530935846913
370,371,0,7838.632213696361
370,2011,0,7452.367761984162
371,370,0,8721.06951041309
371,391,0,11303.016198770925
371,1062,0,16800.90381441056
371,410,0,1156.5526015855075
391,389,0,12605.781899315822
391,1568,0,1512.4878323377234
391,2244,0,2340.475486270911
1062,1063,0,13548.338758577098
1062,408,0,5831.446443868717
1062,371,0,16212.577496214482
2551,1862,0,10753.469957252557
389,388,0,29654.70004206073
1063,1071,0,2977.079544903433
1063,1080,0,10515.54186472338
408,1070,0,2827.0293572590554
408,1062,0,6107.741155732023
408,2074,0,2705.346005934089
374,373,0,766.7132363120123
374,2049,0,947.1925194310846
2192,373,0,1034.2608519359933
2192,2230,0,1275.787757908156
2049,374,0,672.8144851574453
2049,2050,0,1217.198416730538
2050,2052,0,2427.231509582617
2050,2049,0,927.7782816502253
2050,2048,0,4019.7917708965565
2434,377,0,5751.004380017128
2434,376,0,6730.323952940188
377,378,0,5800.360832484942
377,2434,0,6739.478936127823
378,377,0,6762.4011543453835
378,379,0,5850.181359401646
379,378,0,6785.787447011941
379,586,0,6055.184433079968
586,587,0,7538.920897115125
586,380,0,8341.86332099578
586,379,0,6944.542181575284
587,1723,0,5800.376911462176
587,1641,0,10970.910122925849
587,586,0,12602.734100490607
380,1344,0,39598.293330423105
1344,608,0,676.2169034152436
1344,1789,0,38949.808683350944
608,1343,0,5987.615877331788
1789,807,0,20628.64624153985
1789,278,0,18394.40715928354
2477,2475,0,14751.728319321044
2477,2524,0,3834.4468643211226
2475,265,0,35213.83822962851
2199,2475,0,18363.495152013325
2199,797,0,17680.2897680919
388,387,0,25962.865100316172
388,1634,0,3774.034101325992
393,1972,0,4782.379924542717
393,394,0,22675.570252560738
1204,389,0,16966.718983154624
1204,2011,0,9752.407286022575
394,1176,0,2713.1550748686623
394,395,0,19948.15544552625
395,1177,0,22866.67166351725
411,412,0,4143.454267043867
411,2256,0,3530.958388123676
1177,1611,0,24237.826264883035
1611,398,0,32656.416612199442
396,1488,0,2445.8147373748384
396,405,0,1857.153065757305
1488,1611,0,8340.009044365215
1488,403,0,1149.7963084204393
1488,396,0,2262.3892673212276
405,413,0,1469.8107724297229
405,396,0,1961.9972328614929
413,414,0,964.2454261596914
413,405,0,1576.9540496149837
413,1864,0,729.8526316970787
398,1157,0,4222.585197782478
398,399,0,28410.949557247077
1157,1158,0,5327.642759869574
1157,1179,0,2885.1954359247115
399,275,0,28206.40086635505
404,403,0,2418.0188295062653
404,401,0,4010.287260575423
402,401,0,396.4089290912067
402,2118,0,1592.5436444972618
402,403,0,1118.3995188946596
2118,402,0,1165.6422488663566
2118,406,0,1259.139843233182
406,1100,0,1236.8620856912262
406,1070,0,2753.1593664654556
406,2118,0,834.5375576833379
414,416,0,870.3184859419736
414,413,0,1035.9339734472364
1864,413,0,767.6064716759037
1864,415,0,366.0304391020928
1100,406,0,1266.840648887134
1100,407,0,1018.2418740809626
1070,406,0,2354.295866669833
1070,408,0,3170.175508104688
407,1100,0,1034.5069291346822
407,1099,0,64.88194444444454
407,2257,0,1043.0198324583835
1099,407,0,116.29324252136728
1099,1098,0,240.61152423965035
2257,407,0,994.1600812929923
2257,417,0,948.0344965825294
1098,1099,0,278.30931417439217
1098,1097,0,464.6354149322963
417,2257,0,885.4612372749659
417,416,0,850.5672972764187
2074,2095,0,1598.1267376820738
2074,408,0,2694.211915902551
2095,2074,0,1642.709996600561
2095,1095,0,1371.1790688069952
1155,1154,0,1262.461039009011
1155,427,0,1740.4899265232057
426,1960,0,138.54616752295308
426,1154,0,1990.9393858588624
412,1178,0,2836.6212364634944
412,1177,0,1292.5732984172264
416,417,0,774.2805298266684
416,414,0,944.3061433106229
415,418,0,324.2106640478555
415,1864,0,406.0833891620089
418,419,0,2386.301661818528
418,415,0,366.56272418886886
418,507,0,2023.919095604009
419,418,0,2467.4941754550136
419,1179,0,2770.892301665089
507,418,0,2007.9604992784361
507,509,0,1632.0738175223514
509,508,0,1236.3744960481984
509,507,0,1638.9970783667973
420,2276,0,983.9261439806336
420,2014,0,871.1677928523568
2276,2411,0,324.71996410451976
2276,420,0,829.3816380875737
2276,1957,0,1754.1496866505252
2014,420,0,993.6459975833407
2014,2294,0,929.5241314194051
2411,2276,0,1380.467237710513
2411,2277,0,171.99063354362696
1957,421,0,824.2921882432523
1957,2276,0,507.95781064434675
1957,1960,0,1574.3059562558658
2294,2292,0,994.9963677035045
2294,2014,0,1019.936034988316
422,421,0,440.55022942145985
422,2125,0,1477.7503375158103
422,423,0,1912.6234555346366
1960,426,0,1748.752220285959
2125,422,0,1515.603638595193
2125,2187,0,1286.769069784381
423,424,0,2068.4182655620452
423,422,0,1856.5655039921446
2187,2125,0,1292.5560697016908
2187,2292,0,1135.165875368524
424,423,0,1980.2940128574824
424,2435,0,2234.572759781035
2435,425,0,2399.281146288311
2435,424,0,2114.3822059144068
425,1849,0,977.4393256865703
425,2052,0,2399.144123074363
425,2435,0,2247.0242912596236
1849,2296,0,913.8808307297244
1849,425,0,967.3048256643035
2052,2050,0,2655.0674991315113
2052,425,0,2186.3502343321024
2296,2097,0,1427.044240730887
2296,1849,0,833.0747969716043
427,1155,0,812.242291711015
427,1156,0,462.68847334791707
427,2277,0,1003.1164945111184
1156,427,0,439.8066161779382
2277,427,0,19.169413919413916
2277,2411,0,1191.837810642483
538,428,0,1859.9025030399273
538,532,0,
538,472,0,1465.6007058929185
538,1268,0,95.28094181459576
429,430,0,329.545467070634
429,520,0,
429,433,0,35.57840236686392
532,466,0,570.3783937609076
532,520,0,844.4776577808824
532,538,0,
472,471,0,1316.338552831043
472,538,0,1492.9025241349875
1268,1848,0,226.28967318503283
1268,538,0,109.14188856015788
433,432,0,11881.258223107867
433,1111,0,10055.338260433911
433,429,0,38.71449704142014
1111,1113,0,7319.124709296298
1111,1112,0,2755.2938665578126
512,511,0,803.692911017162
512,432,0,651.0227710961589
511,510,0,839.3656159269668
511,512,0,705.2422214927486
1113,1114,0,8233.313245870064
1112,1159,0,2839.021454019546
1112,1113,0,895.1082211538537
1112,1161,0,1513.00335344394
434,2071,0,2171.099935889223
434,1119,0,5616.704344845774
434,1172,0,3106.3829737865917
2071,434,0,2140.640913273796
2071,582,0,1947.6482572369873
1119,1120,0,8424.27112872911
1172,439,0,2941.417531712376
1172,434,0,3497.7719273781067
1172,1115,0,68.41559829059825
582,583,0,1687.7135390548965
582,1163,0,345.0548344017084
582,2071,0,1915.8540193670456
1120,1159,0,744.0258493589787
1120,1121,0,7711.585667923559
439,1172,0,3320.4479343572284
439,2260,0,1450.6140231092702
439,1171,0,2583.0484110455122
439,2086,0,
1115,435,0,2717.5346396565274
1115,1119,0,2806.231568629295
1115,1173,0,1472.5465253990687
1115,1172,0,49.4337606837607
435,579,0,1420.2100471424199
435,1689,0,2356.858401719687
435,1115,0,2574.60397157358
579,435,0,1305.0083027470744
579,2534,0,558.3007527195141
579,580,0,493.03798054478375
1689,1117,0,2122.035934623893
1689,435,0,2380.1594619166435
2534,579,0,545.1589760933548
2534,2239,0,633.1409328212868
580,579,0,442.0079966602027
1117,1116,0,1913.117313681955
1117,1689,0,2196.3669787053855
1173,437,0,953.3389580072982
1173,436,0,843.0287925105961
1173,1115,0,1442.2072573260084
436,1173,0,827.0140864037943
436,2535,0,432.5463675213663
2535,438,0,793.214400530032
2535,436,0,467.5616452991457
437,1173,0,990.04437992565
437,445,0,721.0167701461359
438,2260,0,1154.5491002053657
438,2535,0,796.8892897543731
445,2009,0,682.3020818234053
445,437,0,808.7521759490623
2009,1992,0,819.9571959494843
2009,445,0,771.5020585537775
2260,438,0,1126.8836008762707
2260,439,0,1509.6199109917843
1171,440,0,2415.7465727286235
1171,439,0,2871.732537254215
2086,439,0,
2086,2091,0,2295.0868759711657
2086,1991,0,1942.6656862744678
440,1171,0,2673.0903103839887
440,2091,0,2253.6072246992153
2091,2086,0,2100.4239154227257
2091,440,0,2479.610573801105
1991,1994,0,1780.2112644299762
1991,2086,0,2105.9882582694504
441,1174,0,2292.5541055961053
441,522,0,246.58870214752326
441,1175,0,2399.987369248313
1174,441,0,2156.178209372248
1174,2388,0,2164.503864987059
522,441,0,245.1241312200877
1175,2063,0,2517.2108594427277
1175,441,0,2539.2924073270483
2388,1174,0,2029.5925396906348
2388,1994,0,2036.5230688224544
2063,1175,0,2657.9804684489222
2063,442,0,2664.543323996098
442,2063,0,2806.7775039297544
442,443,0,1951.3826283766568
442,447,0,4367.786816973334
443,442,0,1931.390543945705
443,1992,0,1048.1580953274567
443,444,0,909.1539932949312
447,442,0,4531.158297661139
447,446,0,4499.264766005393
1992,2009,0,910.6217436072882
1992,443,0,956.0289767422253
444,2120,0,733.0193025567593
444,443,0,982.7555983766532
446,447,0,4663.781463016954
446,1610,0,4630.1871594818795
2120,1674,0,930.9765966107416
2120,444,0,808.0854785659076
1674,2121,0,2751.6545907333903
1674,1679,0,3073.117310768627
1674,2120,0,979.2610082853718
1610,446,0,4795.849072817247
1610,1609,0,4760.553997402949
1609,1608,0,4890.365279768453
1609,1610,0,4927.361127062014
448,2345,0,487.1890915253066
448,449,0,441.488782377763
2345,448,0,485.79476801794175
2345,2241,0,564.7095258499725
449,448,0,441.40119398575683
449,450,0,453.61022553835926
2241,531,0,643.7502593199421
2241,2345,0,561.8332904432317
450,449,0,452.0407252469859
450,451,0,468.54037596391765
451,450,0,465.488963773172
451,452,0,488.9375659879481
452,451,0,484.40424189783164
452,453,0,516.6041810314069
453,452,0,510.58894504191545
453,454,0,713.6614280939857
454,453,0,708.2113936512936
454,460,0,
454,455,0,967.6496913625862
460,459,0,2771.8652539331383
460,454,0,
460,461,0,1954.8129414294042
455,523,0,2466.4607890099237
455,536,0,2846.3882493215333
455,454,0,962.7648584667072
455,456,0,2128.7084659008488
459,458,0,2662.5456618830676
459,530,0,35.44273504273501
459,460,0,1930.207995660302
461,460,0,2794.9882878028325
461,462,0,2005.2521136134287
523,524,0,2555.810129110215
523,1189,0,1078.529808182004
523,455,0,2556.6277151200616
536,530,0,431.58617516062355
536,455,0,1927.924550449371
536,1149,0,2680.716395970611
456,457,0,2953.250808860348
456,458,0,1785.8264815861235
524,525,0,2517.157459838902
524,523,0,3042.4872236057636
1189,1188,0,1081.7151611256268
1189,523,0,682.584841343303
530,459,0,34.41666666666665
530,536,0,395.7598226120288
530,534,0,279.7920738983237
1149,536,0,1798.6442511939629
1149,1130,0,3228.184199848361
1149,1131,0,5670.686049702575
457,455,0,2952.6856073136228
458,456,0,2610.934026092459
458,459,0,1829.676294681547
534,530,0,243.50485452047965
534,537,0,331.0452863130606
534,533,0,437.53873961006735
462,463,0,2055.9298636003723
462,461,0,2843.9455480874512
463,462,0,2893.1413861749807
463,465,0,314.68106595202266
463,464,0,2275.1122574728074
465,463,0,306.91924325674614
464,463,0,3118.603690843295
464,2108,0,2442.824793731485
2089,2088,0,4804.277970827937
2089,2108,0,7614.537672969503
466,467,0,186.47547968151622
466,533,0,405.5057024674699
466,532,0,535.5732163512683
467,2098,0,708.761787171155
467,2145,0,791.9291770823189
467,466,0,196.15922319573417
533,534,0,501.0152787389376
533,466,0,368.77860423889865
533,1893,0,148.72916666666657
2098,1180,0,1267.9572373500605
2098,467,0,802.1912879258449
2145,467,0,716.2468396987532
2145,468,0,901.9358638533427
468,2145,0,834.3169463266701
468,469,0,1009.0006127545178
469,470,0,1126.3734061752593
469,468,0,949.4451150847581
470,471,0,1240.9713899976255
470,469,0,1074.8813283624306
471,470,0,1197.5427320417223
471,472,0,1351.7037909300277
473,2398,0,27913.948997832573
473,2231,0,8733.55555480017
473,890,0,19435.795183276932
2398,817,0,28142.206456835997
2398,473,0,26311.509828731207
2231,489,0,7855.249398491574
2231,473,0,8143.410200727628
890,473,0,21610.998807140084
890,818,0,18966.904287514008
817,2322,0,28706.473717292643
817,2398,0,26522.386388425628
489,2231,0,7210.062660854996
489,490,0,6976.943242182898
818,819,0,18805.563117736212
818,890,0,21087.066527813135
474,475,0,22766.53985940542
474,826,0,39357.5453359965
474,771,0,11796.047707480371
475,1949,0,17384.488227886926
475,474,0,23728.359239616664
826,474,0,37674.3614206272
826,2317,0,44154.49625701152
771,2397,0,6001.218298184662
771,474,0,12276.957397586051
1949,475,0,18105.852763045812
1949,476,0,11796.047707480371
2317,826,0,42230.857496588906
2317,2069,0,44718.4023958894
2397,771,0,6241.673143237379
476,706,0,6001.218298184662
476,1949,0,12276.957397586051
706,476,0,6241.673143237379
2020,2023,0,26610.220259853097
2149,137,0,49517.78146364938
2023,2172,0,4395.546175751706
2023,123,0,22236.729189534904
479,480,0,6351.700921015161
480,2283,0,6796.923171747014
480,2456,0,7.602564102564102
2283,58,0,46310.081749055615
2456,2283,0,39476.3795382112
481,2237,0,19588.545733715368
481,2321,0,20551.896596410363
2237,481,0,20507.602902747072
2237,482,0,19572.22642226697
2321,1486,0,703.7263193097792
2321,827,0,15747.597973092314
2321,481,0,19615.458528069652
2321,817,0,27069.27274957267
482,2236,0,20597.165232109233
482,816,0,978.9046505781744
482,2237,0,20473.902691989726
1486,753,0,238.99572649572642
1486,2321,0,718.3492057982922
827,1891,0,15544.57760893851
827,2321,0,13124.574251926715
816,753,0,110.10714285714292
816,482,0,1005.0465812169905
753,816,0,116.90114746364749
753,754,0,317.93394440526936
753,1486,0,236.2377136752136
484,934,0,782.078408777393
484,485,0,1695.2214906262968
484,922,0,881.7897230440669
934,933,0,2076.547244614838
934,484,0,839.4112386159608
934,935,0,1300.8514880829637
485,954,0,1777.3963949362792
485,484,0,1646.7699948747622
922,484,0,868.1428337354453
922,1324,0,1024.0156171749113
922,921,0,147.4613938568969
933,2143,0,2139.813022540974
933,934,0,2148.9493406874553
935,934,0,1263.3188050114732
935,936,0,1240.9645720986314
954,955,0,4356.290409411657
954,485,0,1724.179343963202
954,953,0,2931.8674011595026
1324,922,0,979.9156058606496
1324,2437,0,1085.391531747467
921,922,0,155.4510990250957
921,920,0,597.5624603243716
955,956,0,4246.436360105102
955,954,0,4013.4660024423983
953,954,0,3216.7092019343445
953,952,0,2950.2366499537156
1694,1495,0,20364.06279901928
1694,548,0,20654.65493850055
2312,548,0,6234.228669186128
2312,1718,0,4998.202096800152
490,489,0,6276.715120982369
490,491,0,6688.335415032027
491,2536,0,6873.733034387921
491,490,0,5933.065910267531
491,2240,0,4874.038718776258
2536,491,0,5849.300717460683
2536,643,0,6894.776521497329
2240,491,0,5088.160147374937
2240,1524,0,5069.467127185103
643,644,0,6448.76041281017
643,1653,0,7233.710628097349
643,2536,0,5912.29745483281
1524,2240,0,5228.54717221984
1524,801,0,2304.7262581955933
1524,2522,0,5776.385121428288
625,629,0,539.6017309895943
625,492,0,2074.0396268787567
845,624,0,17935.32338674476
845,627,0,9940.6592692639
2065,492,0,5533.231843494504
2065,762,0,4698.628013747447
629,628,0,624.2925912475989
629,625,0,1723.800386385776
624,1386,0,28859.510964348745
627,623,0,3440.834465565072
627,492,0,24228.945363237104
627,493,0,10431.054038939401
762,1369,0,1765.2814221223953
762,763,0,3157.1792583829997
762,2065,0,5319.677656015394
493,494,0,10324.30863544577
493,627,0,22989.376432414763
623,624,0,10939.428530048119
496,1806,0,5937.6869538548435
496,495,0,5973.288217741022
1806,496,0,5760.488837954173
1806,1492,0,5414.397083982154
1492,1491,0,409.359375
1492,1806,0,5272.032099961825
1492,1805,0,5199.765239677604
1761,1703,0,14265.7076045805
1761,1219,0,15375.492402720087
1761,1737,0,6258.092478414665
1761,1349,0,11291.727724246868
1350,1702,0,11210.446569036865
1350,1349,0,4826.26381622873
1350,1703,0,5369.935677809782
1556,1555,0,1389.9185277345134
1556,500,0,2086.734179056226
1792,500,0,2826.7494899106787
1792,2148,0,23566.17221200782
1792,1702,0,22858.54931327422
499,894,0,9918.957423431555
499,1557,0,2117.0489190548415
499,1746,0,22045.74441677734
894,836,0,9871.94240199777
894,1555,0,273.9866452991454
894,499,0,21826.592694275816
894,1657,0,1355.9449673864137
1557,499,0,716.3352476975599
1557,1555,0,1453.1129462041404
1746,1771,0,28175.917920286156
836,1779,0,13194.741362122886
836,894,0,21748.87707915086
836,2516,0,11836.434419693785
1555,1556,0,1482.9667555483625
1555,1557,0,391.01984126984195
1555,894,0,1177.729661678191
1657,2333,0,1198.5515037594073
1657,894,0,821.5231111219805
1657,1614,0,1310.5479882239365
1771,1767,0,22962.667979764523
1771,892,0,5371.886016475426
2148,836,0,7981.912518224662
2148,1886,0,15518.957833038048
1702,1792,0,22581.86802397304
1702,1350,0,7866.706407808599
1702,1868,0,31496.16835532029
501,797,0,21292.452537049703
501,323,0,15491.301434946019
1571,1348,0,21968.023683214516
1629,822,0,19496.253804537442
1629,1219,0,15350.189511265944
1629,2087,0,14346.308984891839
1433,746,0,7155.386077780467
1433,503,0,39668.201510144376
503,1434,0,44850.835895984506
1434,335,0,12153.03310638464
1434,504,0,32699.40407234395
566,567,0,35061.078962193875
566,572,0,6166.393730697337
572,835,0,3776.786235006806
508,509,0,1266.179614062666
508,510,0,837.3452929172435
510,508,0,890.0322681017011
510,511,0,763.7967835725311
1125,514,0,28063.651650453452
514,1626,0,25146.466211142117
514,1126,0,8878.177903447358
1626,2055,0,31178.432203124514
1126,1148,0,6638.73700137572
1126,1182,0,1512.041655158547
1126,1626,0,5961.294458248677
1126,1627,0,4088.569806235332
2055,2053,0,1499.4720503760973
2055,1831,0,29711.026453914412
1148,1131,0,5520.526483238089
1148,1181,0,1032.6830563839824
1148,1126,0,7546.746802962769
1182,1183,0,1088.5124572935451
1182,1126,0,1705.0466808722188
1627,277,0,28283.76154186745
2213,1419,0,42090.4726096268
1401,1398,0,8401.951630580554
1401,2213,0,6269.240513172182
1401,1402,0,4258.009817650589
1401,1550,0,2549.9625182208893
1400,1404,0,2539.466013848753
1400,887,0,9557.199658391859
1400,1406,0,5741.212733208435
516,517,0,21950.3281009283
516,814,0,23252.78678161565
517,518,0,9897.378644646495
517,214,0,12072.619257419883
1914,1515,0,4319.822427271045
1914,519,0,4040.4203416492924
1515,653,0,4180.184249884685
1515,2182,0,898.8087584392757
1515,1914,0,3844.186101032891
525,524,0,3004.399755881286
525,2253,0,2517.1282431609716
1188,1187,0,1286.9385415646016
1188,1189,0,686.3353958337469
2253,525,0,3004.9357407501807
2253,526,0,2514.989727611975
526,2252,0,2924.849310675927
526,1127,0,152.0981837606843
526,2253,0,3003.3624267480236
526,1194,0,948.7653994290116
2252,2155,0,3058.5299324234493
2252,526,0,3482.601720134325
1127,1128,0,491.20005127634266
1127,526,0,150.8327991452989
1127,2547,0,370.7745923602544
1194,2160,0,637.1352662860013
1194,526,0,897.6796551487749
2155,2252,0,3633.3109233086407
2155,527,0,3194.663505937343
1128,1129,0,228.21033133533174
1128,1127,0,478.5477769167129
1128,1190,0,648.4316256660097
2547,1127,0,399.1900635312398
2547,2548,0,651.285866298739
2160,1194,0,603.0781034325223
2160,1193,0,320.8801331430031
527,528,0,3327.14598055014
527,1193,0,
527,2155,0,3786.473078249324
528,529,0,3455.9247387404616
528,527,0,3935.9841342888603
1193,527,0,
1193,2160,0,303.85155171626303
529,528,0,4081.7914739059306
529,2548,0,3587.989268450941
537,534,0,239.04335050162334
537,1181,0,683.1236446581415
531,1607,0,4772.621470570926
531,2241,0,639.3921120138203
531,2088,0,7583.415808518625
2088,2089,0,7598.758364675737
2088,531,0,4787.790198347199
1608,1609,0,5058.317625751211
1608,1607,0,5019.621006578259
1181,1148,0,1132.884071771879
1181,537,0,653.5941630061202
535,546,0,16814.177447799186
535,2308,0,4503.443638224525
535,1495,0,19129.036196808243
546,535,0,16275.38811988568
546,2310,0,15677.808032253384
2308,1573,0,2303.298349724504
2308,535,0,4537.245440308979
1495,535,0,19617.122821594636
1495,1694,0,19892.87707527497
2310,810,0,14487.262339850731
2310,546,0,15122.117803297393
1573,2308,0,2320.1992507667514
1130,1149,0,3163.4729460285216
1130,1129,0,2118.539534770816
1130,2186,0,1078.4408344106885
1131,1132,0,1283.4270085306919
1131,1148,0,6257.663735701227
1131,1149,0,4915.797612905204
539,540,0,4309.956985855904
539,1700,0,2873.583507934041
539,646,0,5942.722070333973
1700,539,0,5274.727529855947
1700,1104,0,2893.7288919413513
646,1565,0,2064.3110770507783
646,1472,0,3511.47931513727
646,539,0,3777.8770188144604
1104,1700,0,5280.406022176513
1104,1105,0,6356.106868788977
1565,646,0,1656.076759351743
1565,647,0,1461.682283519946
1472,1551,0,500.91559876311993
